snapshot_date,target_address,target_sequence_index,cp_type,stratum,activity,pop_weight,pool_n,truth_in_pool,cheap_rank,cheap_rr,obs_rank,mask_rank,full_rank,full_rr,full_parse_ok,belief_shift,mask_sensitive,nocf_rank,nocf_rr,nocf_parse_ok,llm_calls,prompt_tokens,completion_tokens,total_tokens,nocf_total_tokens,latency_s,model
2022-06-01,0xd4b1bdb9fea39c33ac628de5c550232c182eae6e,39,new,new_tail,low,106.24,52,1,6.5,0.15384615384615385,,,,,0,,,,,0,3,0,0,0,,69.069,glm-5.3
2022-06-01,0xc14480bd7bb6d36377c75286b80452654f5b7a79,3573,new,new_tail,high,1255.936,52,1,2.5,0.4,,,,,0,,,,,0,3,0,0,0,,74.469,glm-5.3
2022-06-01,0xa36b1b23c5478815f54ff4e6a3f6a0a36e5f6ad5,716,new,new_popular,high,216.32,52,1,9.0,0.1111111111111111,,,,,0,,,,,0,3,0,0,0,,74.79,glm-5.3
2022-06-01,0xdba5e808593f9438963c0414a225ceaef40ca1e5,1362,new,new_popular,high,216.32,52,1,1.0,1.0,,,,,0,,,,,0,3,0,0,0,,74.781,glm-5.3
2022-06-01,0x65d88c64b01b9481352fa8a68b54ed1b3b687388,3267,new,new_popular,high,216.32,52,1,16.0,0.0625,,,,,0,,,,,0,3,0,0,0,,74.853,glm-5.3
2022-06-01,0x1890426e1feec62512d8c62440f1eb4e6f96c531,647,new,new_popular,high,216.32,52,1,4.0,0.25,,,,,0,,,,,0,3,0,0,0,,74.684,glm-5.3
2022-06-01,0xee9083b4ca3c082a9e0b813f217431abad7b1431,458,new,new_popular,high,216.32,52,1,25.5,0.0392156862745098,,,,,0,,,,,0,3,0,0,0,,74.848,glm-5.3
2022-06-01,0xf19e6902bc5bf77b97ed5442ea4dcfea4cca7457,1583,new,new_tail,high,1255.936,51,1,10.5,0.09523809523809523,,,,,0,,,,,0,3,0,0,0,,73.58,glm-5.3
2022-06-01,0x84276e1a46fa6005af2ee55f9bf565ae3153eb17,643,new,new_tail,high,1255.936,52,1,2.5,0.4,,,,,0,,,,,0,3,0,0,0,,74.731,glm-5.3
2022-06-01,0x175be23e9bd6167fd4f7da3084c2f5fdf3c372ac,1458,new,new_popular,high,216.32,52,1,21.5,0.046511627906976744,,,,,0,,,,,0,3,0,0,0,,45.141,glm-5.3
2022-06-01,0x31dc22e6682ae64efea711befd088db7e492330c,694,new,new_popular,high,216.32,52,1,29.5,0.03389830508474576,,,,,0,,,,,0,3,0,0,0,,45.065,glm-5.3
2022-06-01,0x5a78d816a50de9e6b4464dfd33a41d30b6434f75,98,new,new_popular,low,46.568,52,1,6.0,0.16666666666666666,,,,,0,,,,,0,3,0,0,0,,45.075,glm-5.3
2022-06-01,0x01c38875ab789cb12efcd791db91217a00fd01fa,632,new,new_popular,high,216.32,52,1,4.0,0.25,,,,,0,,,,,0,3,0,0,0,,45.061,glm-5.3
2022-06-01,0xf3fbb2c0a711529ef9b81fe59a5ef5b8f1e0eb27,1750,new,new_popular,high,216.32,52,1,33.5,0.029850746268656716,,,,,0,,,,,0,3,0,0,0,,45.099,glm-5.3
2022-06-01,0x9f432a2964351a7830bd9ea10f65107677d73e04,4394,new,new_tail,high,1255.936,52,1,3.5,0.2857142857142857,,,,,0,,,,,0,3,0,0,0,,45.061,glm-5.3
2022-06-01,0x62ce1d739b9bc6ab5f716a772ea585425d3843b1,3671,new,new_tail,high,1255.936,52,1,11.0,0.09090909090909091,,,,,0,,,,,0,3,0,0,0,,45.059,glm-5.3
2022-06-01,0x2b76552a61af29adba9dce2a6445710fe5c2c646,4245,new,new_tail,high,1255.936,51,1,2.5,0.4,,,,,0,,,,,0,3,0,0,0,,45.061,glm-5.3
2022-06-01,0x6527c94b30060a463159b291160651292c1b7855,6501,new,new_tail,high,1255.936,52,1,2.5,0.4,,,,,0,,,,,0,3,0,0,0,,45.107,glm-5.3
2022-06-01,0x5199d6204b788016353a201b8dad4668a71f1a8a,9099,new,new_tail,high,1255.936,52,1,2.5,0.4,,,,,0,,,,,0,3,0,0,0,,45.199,glm-5.3
2022-06-01,0x66194a01a2b741bd6656eb7a5ba923900760676f,1803,new,new_popular,high,216.32,52,1,28.5,0.03508771929824561,,,,,0,,,,,0,3,0,0,0,,45.217,glm-5.3
2022-06-01,0x6efa7b45769842f83c926f4403d8a8417596e90b,5530,new,new_tail,high,1255.936,52,1,2.5,0.4,,,,,0,,,,,0,3,0,0,0,,45.173,glm-5.3
2022-06-01,0xad8d22b89e55490e72bb5b06971f47c4b329e8b2,1455,new,new_tail,high,1255.936,52,1,44.0,0.022727272727272728,,,,,0,,,,,0,3,0,0,0,,45.112,glm-5.3
2022-06-01,0xc30ff4f242d355ca012514c03cc63004b4616b3b,4241,new,new_popular,high,216.32,52,1,4.0,0.25,,,,,0,,,,,0,3,0,0,0,,45.082,glm-5.3
2022-06-01,0x31fb82b19f4b17b4a6956358a62362a57933c7e6,2828,new,new_popular,high,216.32,51,1,18.5,0.05405405405405406,,,,,0,,,,,0,3,0,0,0,,45.119,glm-5.3
2022-06-01,0xd817c48a6a227ed9700eebcf55f14516a3cdf7bd,1060,new,new_popular,high,216.32,52,1,5.0,0.2,,,,,0,,,,,0,3,0,0,0,,45.251,glm-5.3
2022-06-01,0x5199d6204b788016353a201b8dad4668a71f1a8a,10606,new,new_tail,high,1255.936,52,1,26.0,0.038461538461538464,,,,,0,,,,,0,3,0,0,0,,45.061,glm-5.3
2022-06-01,0x2d368d6a84b791d634e6f9f81908d884849fd43d,7799,new,new_popular,high,216.32,52,1,25.0,0.04,,,,,0,,,,,0,3,0,0,0,,45.183,glm-5.3
2022-06-01,0x100970e0d53f2e5d4afe3fc3a611a78c8728dd65,2418,new,new_tail,high,1255.936,52,1,2.5,0.4,,,,,0,,,,,0,3,0,0,0,,45.179,glm-5.3
2022-06-01,0x445537dbfc407673d66e2c8a86216257addd91c0,259,new,new_popular,high,216.32,52,1,30.5,0.03278688524590164,,,,,0,,,,,0,3,0,0,0,,45.141,glm-5.3
2022-06-01,0x974bfb4a344da64ae216e8c21b70c3235cac7cf8,1376,new,new_tail,high,1255.936,52,1,17.0,0.058823529411764705,,,,,0,,,,,0,3,0,0,0,,45.082,glm-5.3
2022-06-01,0xeae59890f7787b05d0c6375651cd59920afb0576,3278,new,new_tail,high,1255.936,52,1,8.5,0.11764705882352941,,,,,0,,,,,0,3,0,0,0,,45.066,glm-5.3
2022-06-01,0x38065bbf795f8ed34e9ca47f2a51825a9c50eaef,3678,new,new_popular,high,216.32,52,1,20.0,0.05,,,,,0,,,,,0,3,0,0,0,,45.062,glm-5.3
2022-06-01,0x67639291061b6267fddb209e579888842021f6d8,239,new,new_tail,high,1255.936,52,1,37.0,0.02702702702702703,,,,,0,,,,,0,3,0,0,0,,45.06,glm-5.3
2022-06-01,0x1770c692db5f54a642f7f0b96541e92f37fd7454,3040,new,new_tail,high,1255.936,52,1,5.0,0.2,,,,,0,,,,,0,3,0,0,0,,45.23,glm-5.3
2022-06-01,0x6527c94b30060a463159b291160651292c1b7855,6289,new,new_tail,high,1255.936,52,1,17.5,0.05714285714285714,,,,,0,,,,,0,3,0,0,0,,45.361,glm-5.3
2022-06-01,0x1770c692db5f54a642f7f0b96541e92f37fd7454,3692,new,new_tail,high,1255.936,52,1,2.5,0.4,,,,,0,,,,,0,3,0,0,0,,45.236,glm-5.3
2022-06-01,0x9440505f4d2a69f3b4d2e90c9bcc51e526bd7574,7121,new,new_tail,high,1255.936,52,1,2.5,0.4,,,,,0,,,,,0,3,0,0,0,,45.315,glm-5.3
2022-06-01,0x562d93d813fab4459f1588d397fdb08f008d14ce,361,new,new_popular,high,216.32,52,1,6.0,0.16666666666666666,,,,,0,,,,,0,3,0,0,0,,45.247,glm-5.3
2022-06-01,0x0064647c242aa552211033b8286d27f13ee90c6b,670,new,new_popular,high,216.32,52,1,4.0,0.25,,,,,0,,,,,0,3,0,0,0,,45.191,glm-5.3
2022-06-01,0xd4da36bd5952a0d1956cda8c6217068d4ceaece5,714,new,new_tail,high,1255.936,52,1,2.5,0.4,,,,,0,,,,,0,3,0,0,0,,45.158,glm-5.3
2022-06-01,0xad8d22b89e55490e72bb5b06971f47c4b329e8b2,1886,new,new_tail,high,1255.936,52,1,5.0,0.2,,,,,0,,,,,0,3,0,0,0,,45.418,glm-5.3
2022-06-01,0x1b569355f65ccc5e9384c717b6e5ae6031916e7d,141,new,new_tail,high,1255.936,52,1,41.0,0.024390243902439025,,,,,0,,,,,0,3,0,0,0,,45.061,glm-5.3
2022-06-01,0x835068d09f071a08e04bc73d53149a6b5abc52d9,606,new,new_tail,high,1255.936,52,1,2.5,0.4,,,,,0,,,,,0,3,0,0,0,,45.087,glm-5.3
2022-06-01,0x773cbc8cc18193c035f724a9b8c723f6de727391,151,new,new_tail,low,106.24,52,1,2.5,0.4,,,,,0,,,,,0,3,0,0,0,,45.108,glm-5.3
2022-06-01,0xd8f9b770fe183463a1ecf45b72cbb8a460047cdb,283,new,new_popular,high,216.32,52,1,5.0,0.2,,,,,0,,,,,0,3,0,0,0,,45.26,glm-5.3
2022-06-01,0x3755c3a7aafa381d22b52a2ac6298bffd512e5c4,68,new,new_popular,low,46.568,52,1,1.0,1.0,,,,,0,,,,,0,3,0,0,0,,45.203,glm-5.3
2022-06-01,0x2882898129bfb577f756350d8443265038fce7cc,1056,new,new_popular,high,216.32,52,1,11.0,0.09090909090909091,,,,,0,,,,,0,3,0,0,0,,45.222,glm-5.3
2022-06-01,0x6cec6027f5be7273050f733c09724e2e57b9b832,9,new,new_popular,low,46.568,52,1,1.0,1.0,,,,,0,,,,,0,3,0,0,0,,45.059,glm-5.3
2022-06-01,0x092cff73c77a9de794d25b0088ded0e430733dbb,582,new,new_popular,high,216.32,52,1,11.0,0.09090909090909091,,,,,0,,,,,0,3,0,0,0,,45.06,glm-5.3
2022-06-01,0x4c2183a94eec7e915305f15b4d34979b4136920e,193,new,new_popular,high,216.32,52,1,4.0,0.25,,,,,0,,,,,0,3,0,0,0,,45.33,glm-5.3
2022-06-01,0x9154da29a2ef2fb3b248461ffe0842ca83d24ac8,290,new,new_tail,high,1255.936,52,1,2.5,0.4,,,,,0,,,,,0,3,0,0,0,,45.156,glm-5.3
2022-06-01,0x4a22910f4db3e7bf000eacfa06126d5db7f0efd5,100,new,new_popular,low,46.568,52,1,1.0,1.0,,,,,0,,,,,0,3,0,0,0,,45.238,glm-5.3
2022-06-01,0x3c4cf64127503e3b17ab4741a30352e712d71bd4,2282,new,new_tail,high,1255.936,52,1,6.0,0.16666666666666666,,,,,0,,,,,0,3,0,0,0,,45.253,glm-5.3
2022-06-01,0xb40e296d1eb1aa2ce72bf687fff1a77c9c42c9f1,184,new,new_popular,high,216.32,52,1,34.5,0.028985507246376812,,,,,0,,,,,0,3,0,0,0,,45.27,glm-5.3
2022-06-01,0x14f9f26f87f1439e1479b992b2f153303a7cd5c8,38,new,new_popular,low,46.568,52,1,1.0,1.0,,,,,0,,,,,0,3,0,0,0,,45.301,glm-5.3
2022-06-01,0xb42f6277c87183c5b15defa62d30169eae7562ec,469,new,new_tail,high,1255.936,52,1,2.5,0.4,,,,,0,,,,,0,3,0,0,0,,45.144,glm-5.3
2022-06-01,0x0c95e85d2622d06880d76f203e4bf83b95bd4b2f,91,new,new_popular,low,46.568,52,1,4.0,0.25,,,,,0,,,,,0,3,0,0,0,,45.201,glm-5.3
2022-06-01,0x093c0d0516fffd4088d97046a3faed0e8b46c33d,41,new,new_tail,low,106.24,52,1,2.5,0.4,,,,,0,,,,,0,3,0,0,0,,45.065,glm-5.3
2022-06-01,0x68c79634ea9d6ce219347a0fa6a48184cf3ffff0,75,new,new_popular,low,46.568,52,1,32.5,0.03076923076923077,,,,,0,,,,,0,3,0,0,0,,45.078,glm-5.3
2022-06-01,0x64c90f8a492cdf2e1126b0bc1a82d40edd20497e,90,new,new_popular,low,46.568,52,1,4.0,0.25,,,,,0,,,,,0,3,0,0,0,,45.068,glm-5.3
2022-06-01,0xe2bdae527f99a68724b9d5c271438437fc2a4695,717,new,new_popular,high,216.32,52,1,37.0,0.02702702702702703,,,,,0,,,,,0,3,0,0,0,,45.115,glm-5.3
2022-06-01,0x76149d87a6ba9ea3c864d0643210e71393dd7777,1511,new,new_tail,high,1255.936,52,1,11.0,0.09090909090909091,,,,,0,,,,,0,3,0,0,0,,45.305,glm-5.3
2022-06-01,0x29a8fcdbe61302b42b05da77c7db2ef21ff630ca,239,new,new_popular,high,216.32,52,1,4.0,0.25,,,,,0,,,,,0,3,0,0,0,,45.273,glm-5.3
2022-06-01,0xf311b7b3751618d2762ac3ef62e8be61662c2ffa,128,new,new_popular,low,46.568,52,1,11.5,0.08695652173913043,,,,,0,,,,,0,3,0,0,0,,45.193,glm-5.3
2022-06-01,0x15a86d3f6cf03ea92f395bcdb78659cc188d6380,82,new,new_tail,low,106.24,52,1,36.0,0.027777777777777776,,,,,0,,,,,0,3,0,0,0,,45.094,glm-5.3
2022-06-01,0xdc0d28f3d09b292d41b836db991b157d641ad64f,1384,new,new_tail,high,1255.936,52,1,6.0,0.16666666666666666,,,,,0,,,,,0,3,0,0,0,,45.246,glm-5.3
2022-06-01,0xb4bb62cf25a97d75a11d1848ef23ce66ee38d70d,764,new,new_popular,high,216.32,52,1,9.0,0.1111111111111111,,,,,0,,,,,0,3,0,0,0,,45.111,glm-5.3
2022-06-01,0x59d04f01411b879f9416073edb3382854edd4e08,359,new,new_popular,high,216.32,52,1,4.0,0.25,,,,,0,,,,,0,3,0,0,0,,45.353,glm-5.3
2022-06-01,0xd1b3976cd24333c68dc6746f891fc698da1c0a4a,220,new,new_tail,high,1255.936,52,1,3.5,0.2857142857142857,,,,,0,,,,,0,3,0,0,0,,45.134,glm-5.3
2022-06-01,0x22f34558aa3b16a0d4161f1bfb3003f42e153322,769,new,new_popular,high,216.32,52,1,5.0,0.2,,,,,0,,,,,0,3,0,0,0,,45.237,glm-5.3
2022-06-01,0xcc008786d438ba1503f96e392e2049f5b2102277,655,new,new_popular,high,216.32,52,1,4.0,0.25,,,,,0,,,,,0,3,0,0,0,,45.086,glm-5.3
2022-06-01,0x53fdf70352b9f55d991edeefd8d6d0e1f9808c2b,319,new,new_popular,high,216.32,52,1,13.0,0.07692307692307693,,,,,0,,,,,0,3,0,0,0,,45.194,glm-5.3
2022-06-01,0x044c7923c74e10448e8401f6d2f78297fd5a5054,46,new,new_popular,low,46.568,52,1,4.5,0.2222222222222222,,,,,0,,,,,0,3,0,0,0,,45.057,glm-5.3
2022-06-01,0x04d25fb9b9ab1c310a20c74012f31a98d8a3fb60,116,new,new_popular,high,216.32,52,1,5.0,0.2,,,,,0,,,,,0,3,0,0,0,,74.667,glm-5.3
2022-06-01,0xee947e8d14cbd951105751bbe7d0a4480b6791d3,98,new,new_tail,low,106.24,52,1,15.5,0.06451612903225806,,,,,0,,,,,0,3,0,0,0,,74.873,glm-5.3
2022-06-01,0xd406508e842622cc1f9f57d5cbe6668414bb63ab,78,new,new_popular,low,46.568,52,1,4.5,0.2222222222222222,,,,,0,,,,,0,3,0,0,0,,74.328,glm-5.3
2022-06-01,0x45ab04c54264f485eef8db0c20e531e9d37cd53a,4047,new,new_tail,high,1255.936,52,1,12.0,0.08333333333333333,,,,,0,,,,,0,3,0,0,0,,75.124,glm-5.3
2022-06-01,0x3c77d7fd5998e5bddcc0216d1c754d5967493d50,69,new,new_tail,low,106.24,52,1,3.5,0.2857142857142857,,,,,0,,,,,0,3,0,0,0,,74.781,glm-5.3
2022-06-01,0x592814ff14e030b51f6087032db0f88f4214f254,58763,new,new_tail,high,1255.936,52,1,14.5,0.06896551724137931,,,,,0,,,,,0,3,0,0,0,,74.793,glm-5.3
2022-06-01,0x86b02a7660fccd9340463e05fe5cdaf4003d211f,7,new,new_tail,low,106.24,52,1,2.5,0.4,,,,,0,,,,,0,3,0,0,0,,74.824,glm-5.3
2022-06-01,0x7e6c1222d574d58ae437f746d2ef349958bfc5a0,90,new,new_popular,low,46.568,52,1,1.0,1.0,,,,,0,,,,,0,3,0,0,0,,74.969,glm-5.3
2022-06-01,0x1f9724f3054d8f9fd28349067f796e1491d7d1c9,110,new,new_tail,low,106.24,52,1,3.5,0.2857142857142857,,,,,0,,,,,0,3,0,0,0,,74.985,glm-5.3
2022-06-01,0xc2d11c0ac4ad5aa6667536d7a605f3948d97ee2a,66,new,new_popular,low,46.568,52,1,4.0,0.25,,,,,0,,,,,0,3,0,0,0,,75.069,glm-5.3
2022-06-01,0x82d60b075605fe3a3ebafa03cbab32a279e6e89a,72,new,new_tail,low,106.24,52,1,7.0,0.14285714285714285,,,,,0,,,,,0,3,0,0,0,,75.083,glm-5.3
2022-06-01,0xb7aa14f403d319b6e513457fa5f34d41d514adaa,49,new,new_tail,low,106.24,52,1,2.5,0.4,,,,,0,,,,,0,3,0,0,0,,75.047,glm-5.3
2022-06-01,0xe1634a71b5a927006ce79e8549f17117970ca33e,111,new,new_popular,low,46.568,52,1,5.0,0.2,,,,,0,,,,,0,3,0,0,0,,74.798,glm-5.3
2022-06-01,0xeb6973c998e62c42a07316eb4fbc7b5008d6cf17,81,new,new_tail,low,106.24,52,1,2.5,0.4,,,,,0,,,,,0,3,0,0,0,,74.97,glm-5.3
2022-06-01,0x4ef7b9a46456720ddb54a5bca254ebfebee39abd,20,new,new_popular,low,46.568,52,1,11.0,0.09090909090909091,,,,,0,,,,,0,3,0,0,0,,74.794,glm-5.3
2022-06-01,0xd3689e018d6a182d2806fa75b7bc580103f1b071,46,new,new_tail,low,106.24,52,1,6.0,0.16666666666666666,,,,,0,,,,,0,3,0,0,0,,75.002,glm-5.3
2022-06-01,0x1e983ce401336a8a74bc2983ae681c901117ae10,1765,new,new_popular,high,216.32,52,1,8.0,0.125,,,,,0,,,,,0,3,0,0,0,,45.181,glm-5.3
2022-06-01,0x1f129ab5621ef955e5c4a8b98a584af835e18101,183,new,new_tail,low,106.24,52,1,9.5,0.10526315789473684,,,,,0,,,,,0,3,0,0,0,,45.135,glm-5.3
2022-06-01,0x52029325ab640c933e86fea95002c1b9a774a6b5,2029,new,new_popular,high,216.32,52,1,5.0,0.2,,,,,0,,,,,0,3,0,0,0,,45.061,glm-5.3
2022-06-01,0xbdc765d81db7e0ca47fe6bf57e987966a2c204ac,362,new,new_tail,high,1255.936,52,1,2.5,0.4,,,,,0,,,,,0,3,0,0,0,,45.16,glm-5.3
2022-06-01,0x21c61c10ed3c3c0615aa60cee4250bef70c7a624,102,new,new_tail,low,106.24,52,1,26.0,0.038461538461538464,,,,,0,,,,,0,3,0,0,0,,45.089,glm-5.3
2022-06-01,0x04d253fbdd4501c383e35dea2663a053b7439904,2246,new,new_popular,high,216.32,52,1,16.0,0.0625,,,,,0,,,,,0,3,0,0,0,,45.102,glm-5.3
2022-06-01,0x1dc814b5def304feec68548772176264a9df98bb,145,new,new_popular,high,216.32,52,1,6.0,0.16666666666666666,,,,,0,,,,,0,3,0,0,0,,45.086,glm-5.3
2022-06-01,0x36f5bbdfe3f6d3e7c69d934ced6de79ff6b2c24a,45,new,new_tail,low,106.24,52,1,2.5,0.4,,,,,0,,,,,0,3,0,0,0,,45.063,glm-5.3
2022-06-01,0x3d60cb2912b4a1c9171c08b1148c833d7b7898d9,323,new,new_popular,high,216.32,52,1,4.0,0.25,,,,,0,,,,,0,3,0,0,0,,45.154,glm-5.3
2022-06-01,0x1c5762f9899b46c19d4c9b8fbdd38d35856227f3,2381,new,new_tail,high,1255.936,52,1,42.5,0.023529411764705882,,,,,0,,,,,0,3,0,0,0,,45.189,glm-5.3
2022-06-01,0xd46b70c358f799b284e6b809e87ea30f0c7b2296,59,new,new_popular,low,46.568,52,1,33.0,0.030303030303030304,,,,,0,,,,,0,3,0,0,0,,45.11,glm-5.3
2022-06-01,0x25665e8b95792c23d6167d2d0903fdc6bfef87e9,850,new,new_popular,high,216.32,52,1,8.0,0.125,,,,,0,,,,,0,3,0,0,0,,45.114,glm-5.3
2022-06-01,0x2dc54105d0341088bd9226a7777eb8d2813bd113,59,new,new_tail,low,106.24,52,1,2.5,0.4,,,,,0,,,,,0,3,0,0,0,,45.153,glm-5.3
2022-06-01,0x35c91d08741bc8d8b74818ae8074ddcdc1a046d6,69,new,new_tail,low,106.24,52,1,34.0,0.029411764705882353,,,,,0,,,,,0,3,0,0,0,,45.115,glm-5.3
2022-06-01,0xf73c802ef42bb714969e8b6990f3bc0cee152bf9,126,new,new_tail,high,1255.936,52,1,2.5,0.4,,,,,0,,,,,0,3,0,0,0,,45.081,glm-5.3
2022-06-01,0x218fd14f241e5a611356317cc0d9b4c5e1ba511f,397,new,new_popular,high,216.32,52,1,5.0,0.2,,,,,0,,,,,0,3,0,0,0,,45.215,glm-5.3
2022-06-01,0x2df8063c53ebd6270acde4e996a925c531fcfdfe,316,new,new_popular,high,216.32,52,1,22.0,0.045454545454545456,,,,,0,,,,,0,3,0,0,0,,45.158,glm-5.3
2022-06-01,0x423f0f87777aa143cb397734bc7581b94b988269,125,new,new_tail,low,106.24,52,1,5.0,0.2,,,,,0,,,,,0,3,0,0,0,,45.129,glm-5.3
2022-06-01,0x64eb29e54361c292775c66fc004415c471db3508,120,new,new_tail,low,106.24,52,1,2.5,0.4,,,,,0,,,,,0,3,0,0,0,,45.061,glm-5.3
2022-06-01,0xba5d0c19a06cc0142b78cafc9c9a5db190f04fdf,75,new,new_popular,low,46.568,52,1,1.0,1.0,,,,,0,,,,,0,3,0,0,0,,45.06,glm-5.3
2022-06-01,0xf56345338cb4cddaf915ebef3bfde63e70fe3053,1648,new,new_popular,high,216.32,52,1,27.0,0.037037037037037035,,,,,0,,,,,0,3,0,0,0,,45.191,glm-5.3
2022-06-01,0x0475838254ce7055d290ed43fd4a61d6e89221de,224,new,new_tail,high,1255.936,52,1,3.5,0.2857142857142857,,,,,0,,,,,0,3,0,0,0,,45.157,glm-5.3
2022-06-01,0x0a24b03fa2cb9b51af900c68600b3f70211b3540,2771,new,new_tail,high,1255.936,52,1,11.0,0.09090909090909091,,,,,0,,,,,0,3,0,0,0,,45.155,glm-5.3
2022-06-01,0xad8d22b89e55490e72bb5b06971f47c4b329e8b2,1556,new,new_tail,high,1255.936,52,1,9.0,0.1111111111111111,,,,,0,,,,,0,3,0,0,0,,45.06,glm-5.3
2022-06-01,0xef5ab6248957a52cda981eff4f82c21d647fb082,770,new,new_tail,high,1255.936,52,1,2.5,0.4,,,,,0,,,,,0,3,0,0,0,,45.211,glm-5.3
2022-06-01,0xf9d6fce6cce28c0cd62c5caf045f4f6233888989,182,new,new_tail,high,1255.936,52,1,2.5,0.4,,,,,0,,,,,0,3,0,0,0,,45.066,glm-5.3
2022-06-01,0xcf2d2b09bda0c42b4a5e13f0a13ad09dea955eb3,3239,new,new_popular,high,216.32,52,1,1.0,1.0,,,,,0,,,,,0,3,0,0,0,,45.194,glm-5.3
2022-06-01,0x97d06b208d33909e1be668eabae34796d9063019,44,new,new_popular,low,46.568,52,1,4.0,0.25,,,,,0,,,,,0,3,0,0,0,,45.2,glm-5.3
2022-06-01,0xccf4481c0456155aa626175b1d6d606c5a1b2d32,50,new,new_tail,low,106.24,52,1,2.5,0.4,,,,,0,,,,,0,3,0,0,0,,45.12,glm-5.3
2022-06-01,0xe3293a736d2bbe183f5c0a90cdb0fe0518f8834e,38,new,new_popular,low,46.568,52,1,1.0,1.0,,,,,0,,,,,0,3,0,0,0,,45.198,glm-5.3
2022-06-01,0x255148be130862531729937152d82c51142a5d56,1100,new,new_tail,high,1255.936,52,1,5.0,0.2,,,,,0,,,,,0,3,0,0,0,,45.089,glm-5.3
2022-06-01,0x616ed054e0e0fdbfcad3fa2f42daed3d7d4ee448,10258,new,new_tail,high,1255.936,52,1,2.5,0.4,,,,,0,,,,,0,3,0,0,0,,45.283,glm-5.3
2022-06-01,0xba7e1ad6ef62841b057fcc4694847bb0f79a991c,690,new,new_tail,high,1255.936,52,1,2.5,0.4,,,,,0,,,,,0,3,0,0,0,,45.167,glm-5.3
2022-06-01,0x59427cd74811cd0528fa8169ef553c5cf4960ef3,1227,new,new_popular,high,216.32,52,1,5.0,0.2,,,,,0,,,,,0,3,0,0,0,,45.162,glm-5.3
2022-06-01,0xc8b9fe963791dddd92e83da07159710a2f3e9e02,129,new,new_popular,low,46.568,52,1,16.5,0.06060606060606061,,,,,0,,,,,0,3,0,0,0,,45.062,glm-5.3
2022-06-01,0x9a15235379cf1111ea102850d442b743bf586fc5,481,new,new_tail,high,1255.936,52,1,2.5,0.4,,,,,0,,,,,0,3,0,0,0,,45.059,glm-5.3
2022-06-01,0x0338ce5020c447f7e668dc2ef778025ce398266b,1765,new,new_tail,high,1255.936,52,1,5.0,0.2,,,,,0,,,,,0,3,0,0,0,,45.228,glm-5.3
2022-06-01,0x64eb29e54361c292775c66fc004415c471db3508,165,new,new_tail,low,106.24,52,1,2.5,0.4,,,,,0,,,,,0,3,0,0,0,,45.219,glm-5.3
2022-06-01,0x64eb29e54361c292775c66fc004415c471db3508,128,new,new_popular,low,46.568,52,1,6.5,0.15384615384615385,,,,,0,,,,,0,3,0,0,0,,45.101,glm-5.3
2022-06-01,0x4811830fda8818bb6e9e27ed248aef93ef323bcd,128,new,new_popular,low,46.568,36,1,14.0,0.07142857142857142,,,,,0,,,,,0,3,0,0,0,,45.057,glm-5.3
2022-06-01,0xa8bf43571b58e8868a93644a37538f411d100e0c,60,new,new_popular,low,46.568,36,1,1.0,1.0,,,,,0,,,,,0,3,0,0,0,,45.18,glm-5.3
2022-06-01,0xdb051ecf9267f7f636574bac68b1c5c021712a6e,89,new,new_popular,low,46.568,36,1,4.5,0.2222222222222222,,,,,0,,,,,0,3,0,0,0,,45.056,glm-5.3
2022-06-01,0xf47a15a3cad93f1084eacb8404fed2ab83532118,199,new,new_popular,high,216.32,36,1,1.0,1.0,,,,,0,,,,,0,3,0,0,0,,45.181,glm-5.3
2022-06-01,0x06ec6557cd672ca49def3a0b4313542e707c8c76,239,new,new_tail,high,1255.936,36,1,2.5,0.4,,,,,0,,,,,0,3,0,0,0,,45.115,glm-5.3
2022-06-01,0x071907deceb45d308b41d0b5d9e370052dffec94,2,new,new_popular,low,46.568,36,1,1.0,1.0,,,,,0,,,,,0,3,0,0,0,,45.183,glm-5.3
2022-06-01,0x03ff2920bcfd376336669bd7d4e081c6214b6e84,7,new,new_tail,low,106.24,36,1,4.0,0.25,,,,,0,,,,,0,3,0,0,0,,45.104,glm-5.3
2022-06-01,0x80f88bac8134baeb61d5c305615571ccd09d0df4,488,new,new_popular,high,216.32,36,1,1.0,1.0,,,,,0,,,,,0,3,0,0,0,,45.132,glm-5.3
2022-06-01,0x17d7dfa154dc0828ade4115b9eb8a0a91c0fbde4,319,new,new_tail,high,1255.936,36,1,2.5,0.4,,,,,0,,,,,0,3,0,0,0,,45.055,glm-5.3
2022-06-01,0x22eb670d5cb4ac0ed49f3ac98472e7c49ba918ce,474,new,new_tail,high,1255.936,36,1,2.5,0.4,,,,,0,,,,,0,3,0,0,0,,45.082,glm-5.3
2022-06-01,0xb3ea67efc04bf12232d6b7502465b7875729c26d,120,new,new_tail,low,106.24,36,1,2.5,0.4,,,,,0,,,,,0,3,0,0,0,,45.071,glm-5.3
2022-06-01,0x940e94e2c3ab07b0854b605211291a95d960c244,328,new,new_popular,low,46.568,36,1,12.0,0.08333333333333333,,,,,0,,,,,0,3,0,0,0,,45.093,glm-5.3
2022-06-01,0xaafba492437cc40dd8cbc81d91d0d58b6d93e45c,93,new,new_tail,low,106.24,36,1,2.5,0.4,,,,,0,,,,,0,3,0,0,0,,45.056,glm-5.3
