experiment_id,eval,K,selector,baseline,n_events,n_wallet_clusters,bootstrap_B,point_incremental_diff,ci95_low,ci95_high,p_two_sided,relative_improvement_vs_baseline,holm_p_all_registered_comparisons,holm_p_primary_K100_family
SEL_STATS_001,holdout_sep,100,hybrid,static_pagerank,1000,824,2000,0.02037989318927659,0.008052272178905934,0.03333143694979448,0.001999000499750125,2.2034945545121554,0.35782108945527236,0.014992503748125937
SEL_STATS_001,holdout_sep,100,hybrid,no_selection,1000,824,2000,0.02962878974204734,0.01944417032715295,0.041029258763955,0.0009995002498750624,,0.3148425787106447,0.014992503748125937
SEL_STATS_001,holdout_sep,100,reasoning_value,random,1000,824,2000,0.008480857434541826,-1.7352469032766557e-05,0.017602038326752018,0.05297351324337831,1.023675921596639,1.0,
SEL_STATS_001,holdout_sep,100,reasoning_value,volume,1000,824,2000,-0.001638510593834477,-0.015849272286441667,0.012262590782455026,0.816591704147926,-0.08902976030887912,1.0,
SEL_STATS_001,holdout_sep,100,reasoning_value,activity,1000,824,2000,0.010318166757306044,-0.002460889782173075,0.02328572604693614,0.095952023988006,1.6003608870639643,1.0,
SEL_STATS_001,holdout_sep,100,reasoning_value,static_pagerank,1000,824,2000,0.007516670188320104,-0.004245729650117642,0.020204484324351183,0.20089955022488756,0.812709942795099,1.0,
SEL_STATS_001,holdout_sep,100,reasoning_value,no_selection,1000,824,2000,0.016765566741090854,0.007550566936412659,0.02679461591539663,0.0009995002498750624,,0.3148425787106447,
SEL_STATS_001,holdout_sep,100,dynamic_influence,random,1000,824,2000,-0.0001503909519343547,-0.007718621233049233,0.0077629098434100225,0.9785107446276862,-0.0181528338979222,1.0,
SEL_STATS_001,holdout_sep,100,dynamic_influence,volume,1000,824,2000,-0.01026975898031066,-0.022962870827178357,0.0016861192529518442,0.08595702148925537,-0.5580154219859632,1.0,
SEL_STATS_001,holdout_sep,100,dynamic_influence,activity,1000,824,2000,0.001686918370829863,-0.0076932712213212085,0.01212884624822116,0.6966516741629185,0.2616432011465797,1.0,
SEL_STATS_001,holdout_sep,100,dynamic_influence,static_pagerank,1000,824,2000,-0.0011145781981560783,-0.010823814998951424,0.008949722691656815,0.8505747126436781,-0.12050931608940715,1.0,
SEL_STATS_001,holdout_sep,100,dynamic_influence,no_selection,1000,824,2000,0.00813431835461467,0.0007796490121817176,0.01631697280204707,0.03498250874562719,,1.0,
SEL_STATS_001,holdout_sep,250,hybrid,random,1000,824,2000,0.020511852218999954,0.007249393735296832,0.03363718551891854,0.0029985007496251873,0.9903474683311059,0.4977511244377811,
SEL_STATS_001,holdout_sep,250,hybrid,volume,1000,824,2000,0.02841779521596449,0.009834805934482212,0.04711567885226031,0.0029985007496251873,2.2191294604186678,0.4977511244377811,
SEL_STATS_001,holdout_sep,250,hybrid,activity,1000,824,2000,0.015477121841035783,-0.002033692002818338,0.03344061341287496,0.08295852073963018,0.60113489795886,1.0,
SEL_STATS_001,holdout_sep,250,hybrid,static_pagerank,1000,824,2000,0.011709309799806607,-0.0048994907736219185,0.028653897301896856,0.16391804097951024,0.3967332302247173,1.0,
SEL_STATS_001,holdout_sep,250,hybrid,no_selection,1000,824,2000,0.04122362548537252,0.02554056751285571,0.058133092192625524,0.0009995002498750624,,0.3148425787106447,
SEL_STATS_001,holdout_sep,250,reasoning_value,random,1000,824,2000,0.012603657858632416,-7.636872128623221e-05,0.024854012213606867,0.05297351324337831,0.6085262568558333,1.0,
SEL_STATS_001,holdout_sep,250,reasoning_value,volume,1000,824,2000,0.02050960085559695,0.0011953313599051567,0.0395302056568419,0.030984507746126936,1.601583062098873,1.0,
SEL_STATS_001,holdout_sep,250,reasoning_value,activity,1000,824,2000,0.007568927480668245,-0.009411044361779463,0.025149140223505246,0.38780609695152424,0.2939788479719701,1.0,
SEL_STATS_001,holdout_sep,250,reasoning_value,static_pagerank,1000,824,2000,0.003801115439439071,-0.013151808947249566,0.021573304073364982,0.6806596701649176,0.12878887248936016,1.0,
SEL_STATS_001,holdout_sep,250,reasoning_value,no_selection,1000,824,2000,0.033315431125004985,0.01814096447103367,0.04842070719728963,0.0009995002498750624,,0.3148425787106447,
SEL_STATS_001,holdout_sep,250,dynamic_influence,random,1000,824,2000,0.011119698731296944,-0.0008014677687457121,0.023568341267063368,0.07296351824087956,0.5368781604687985,1.0,
SEL_STATS_001,holdout_sep,250,dynamic_influence,volume,1000,824,2000,0.019025641728261482,0.006131728436349221,0.03277731274501762,0.004997501249375313,1.4857015381276775,0.79960019990005,
SEL_STATS_001,holdout_sep,250,dynamic_influence,activity,1000,824,2000,0.006084968353332774,-0.00415308163250617,0.0171199961523459,0.24387806096951525,0.236341541258991,1.0,
SEL_STATS_001,holdout_sep,250,dynamic_influence,static_pagerank,1000,824,2000,0.0023171563121036,-0.011104483491788327,0.01686119896844527,0.750624687656172,0.0785095726694017,1.0,
SEL_STATS_001,holdout_sep,250,dynamic_influence,no_selection,1000,824,2000,0.031831471997669517,0.017812600759637733,0.046375586026503365,0.0009995002498750624,,0.3148425787106447,
SEL_STATS_001,holdout_sep,500,hybrid,random,1000,824,2000,0.02435427870600163,0.0096540731134916,0.03796809972745078,0.0009995002498750624,0.5879332105653888,0.3148425787106447,
SEL_STATS_001,holdout_sep,500,hybrid,volume,1000,824,2000,-0.009238881765796417,-0.026481061794451127,0.007467563302550339,0.2818590704647676,-0.12315765560379624,1.0,
SEL_STATS_001,holdout_sep,500,hybrid,activity,1000,824,2000,-0.0036370184100472528,-0.02129342511118607,0.014111967476866466,0.7096451774112944,-0.05239539871974402,1.0,
SEL_STATS_001,holdout_sep,500,hybrid,static_pagerank,1000,824,2000,0.010838590126655001,-0.008720536404470933,0.030134657290158243,0.28385807096451776,0.19728323673493406,1.0,
SEL_STATS_001,holdout_sep,500,hybrid,no_selection,1000,824,2000,0.06577782523874677,0.0437815826820024,0.08708242693899373,0.0009995002498750624,,0.3148425787106447,
SEL_STATS_001,holdout_sep,500,reasoning_value,random,1000,824,2000,0.016173605577338514,0.0024262710561323876,0.030118529271989717,0.02498750624687656,0.3904447332763588,1.0,
SEL_STATS_001,holdout_sep,500,reasoning_value,volume,1000,824,2000,-0.017419554894459538,-0.03720318980204724,0.0002847214078223054,0.05897051474262868,-0.23220900503409958,1.0,
SEL_STATS_001,holdout_sep,500,reasoning_value,activity,1000,824,2000,-0.011817691538710366,-0.03118913648981061,0.007356205048920267,0.24587706146926536,-0.17024732632838946,1.0,
SEL_STATS_001,holdout_sep,500,reasoning_value,static_pagerank,1000,824,2000,0.0026579169979918855,-0.016008930075465836,0.02195052603016747,0.8275862068965517,0.04837921373621191,1.0,
SEL_STATS_001,holdout_sep,500,reasoning_value,no_selection,1000,824,2000,0.05759715211008365,0.036988975567429104,0.07863696158724633,0.0009995002498750624,,0.3148425787106447,
SEL_STATS_001,holdout_sep,500,dynamic_influence,random,1000,824,2000,0.019927835692013986,0.00570026852484538,0.03446394749397789,0.004997501249375313,0.48107507347931006,0.79960019990005,
SEL_STATS_001,holdout_sep,500,dynamic_influence,volume,1000,824,2000,-0.013665324779784063,-0.022181157963477582,-0.005447927147966636,0.001999000499750125,-0.18216375158878223,0.35782108945527236,
SEL_STATS_001,holdout_sep,500,dynamic_influence,activity,1000,824,2000,-0.008063461424034898,-0.017043759531211074,0.0009288936606994016,0.08495752123938032,-0.11616335930729983,1.0,
SEL_STATS_001,holdout_sep,500,dynamic_influence,static_pagerank,1000,824,2000,0.006412147112667356,-0.00973690429802753,0.023109558251329095,0.4447776111944028,0.11671343985013154,1.0,
SEL_STATS_001,holdout_sep,500,dynamic_influence,no_selection,1000,824,2000,0.06135138222475912,0.04108037004759636,0.0819456942642432,0.0009995002498750624,,0.3148425787106447,
SEL_STATS_001,holdout_sep,1000,hybrid,random,1000,824,2000,0.0,0.0,0.0,1.0,0.0,1.0,
SEL_STATS_001,holdout_sep,1000,hybrid,volume,1000,824,2000,0.0,0.0,0.0,1.0,0.0,1.0,
SEL_STATS_001,holdout_sep,1000,hybrid,activity,1000,824,2000,0.0,0.0,0.0,1.0,0.0,1.0,
SEL_STATS_001,holdout_sep,1000,hybrid,static_pagerank,1000,824,2000,0.0,0.0,0.0,1.0,0.0,1.0,
SEL_STATS_001,holdout_sep,1000,hybrid,no_selection,1000,824,2000,0.08284709306549028,0.05438792898826387,0.11231197929205369,0.0009995002498750624,,0.3148425787106447,
SEL_STATS_001,holdout_sep,1000,reasoning_value,random,1000,824,2000,0.0,0.0,0.0,1.0,0.0,1.0,
SEL_STATS_001,holdout_sep,1000,reasoning_value,volume,1000,824,2000,0.0,0.0,0.0,1.0,0.0,1.0,
SEL_STATS_001,holdout_sep,1000,reasoning_value,activity,1000,824,2000,0.0,0.0,0.0,1.0,0.0,1.0,
SEL_STATS_001,holdout_sep,1000,reasoning_value,static_pagerank,1000,824,2000,0.0,0.0,0.0,1.0,0.0,1.0,
SEL_STATS_001,holdout_sep,1000,reasoning_value,no_selection,1000,824,2000,0.08284709306549028,0.05438792898826387,0.11231197929205369,0.0009995002498750624,,0.3148425787106447,
SEL_STATS_001,holdout_sep,1000,dynamic_influence,random,1000,824,2000,0.0,0.0,0.0,1.0,0.0,1.0,
SEL_STATS_001,holdout_sep,1000,dynamic_influence,volume,1000,824,2000,0.0,0.0,0.0,1.0,0.0,1.0,
SEL_STATS_001,holdout_sep,1000,dynamic_influence,activity,1000,824,2000,0.0,0.0,0.0,1.0,0.0,1.0,
SEL_STATS_001,holdout_sep,1000,dynamic_influence,static_pagerank,1000,824,2000,0.0,0.0,0.0,1.0,0.0,1.0,
SEL_STATS_001,holdout_sep,1000,dynamic_influence,no_selection,1000,824,2000,0.08284709306549028,0.05438792898826387,0.11231197929205369,0.0009995002498750624,,0.3148425787106447,
SEL_STATS_001,aug_sep_joint,10,hybrid,random,2000,1593,2000,0.003618194829690611,0.0013577245173373978,0.0062897821137578545,0.0009995002498750624,3.7541909456452682,0.3148425787106447,
SEL_STATS_001,aug_sep_joint,10,hybrid,volume,2000,1593,2000,0.0014445042216265631,-0.002020825143299447,0.005032516920891813,0.39580209895052476,0.460404820131115,1.0,
SEL_STATS_001,aug_sep_joint,10,hybrid,activity,2000,1593,2000,0.005181964352181599,0.0024793531913417945,0.008173851438827335,0.0009995002498750624,8.636683994691827,0.3148425787106447,
SEL_STATS_001,aug_sep_joint,10,hybrid,static_pagerank,2000,1593,2000,0.0042880688026317995,0.0019296849462803242,0.007056754177116889,0.0009995002498750624,14.590186972000826,0.3148425787106447,
SEL_STATS_001,aug_sep_joint,10,hybrid,no_selection,2000,1593,2000,0.004581969683467719,0.00229900832608321,0.007263514228741364,0.0009995002498750624,,0.3148425787106447,
SEL_STATS_001,aug_sep_joint,10,reasoning_value,random,2000,1593,2000,0.0032219453286993238,0.0008010691619868598,0.005919184927289868,0.00399800099950025,3.343047721231024,0.6516741629185407,
SEL_STATS_001,aug_sep_joint,10,reasoning_value,volume,2000,1593,2000,0.001048254720635276,-0.0025196398017021155,0.00460528098378354,0.5357321339330335,0.33410876817114976,1.0,
SEL_STATS_001,aug_sep_joint,10,reasoning_value,activity,2000,1593,2000,0.004785714851190312,0.0020634225897501295,0.007976447280915781,0.0009995002498750624,7.976262291544584,0.3148425787106447,
SEL_STATS_001,aug_sep_joint,10,reasoning_value,static_pagerank,2000,1593,2000,0.003891819301640512,0.0014057340019824627,0.006693593767923335,0.0009995002498750624,13.241945007348436,0.3148425787106447,
SEL_STATS_001,aug_sep_joint,10,reasoning_value,no_selection,2000,1593,2000,0.004185720182476432,0.001752219312586806,0.006885975953753147,0.0009995002498750624,,0.3148425787106447,
SEL_STATS_001,aug_sep_joint,10,dynamic_influence,random,2000,1593,2000,0.0002202163910933972,-0.001626409927672612,0.0023580623551004796,0.8855572213893054,0.22849360535850485,1.0,
SEL_STATS_001,aug_sep_joint,10,dynamic_influence,volume,2000,1593,2000,-0.001953474216970651,-0.004957512481662517,0.0008962913504338496,0.19490254872563717,-0.622628118374344,1.0,
SEL_STATS_001,aug_sep_joint,10,dynamic_influence,activity,2000,1593,2000,0.0017839859135843853,-0.0004227510093949437,0.004335468145200779,0.12593703148425786,2.9733362754846646,1.0,
SEL_STATS_001,aug_sep_joint,10,dynamic_influence,static_pagerank,2000,1593,2000,0.0008900903640345854,-0.0010438553596327548,0.003033935873384152,0.4147926036981509,3.02853928679278,1.0,
SEL_STATS_001,aug_sep_joint,10,dynamic_influence,no_selection,2000,1593,2000,0.001183991244870505,-0.0006772135862986807,0.0033371504314266406,0.2538730634682659,,1.0,
SEL_STATS_001,aug_sep_joint,25,hybrid,random,2000,1593,2000,0.0096181206306656,0.005764645989097847,0.013929160515209454,0.0009995002498750624,3.99185373761162,0.3148425787106447,
SEL_STATS_001,aug_sep_joint,25,hybrid,volume,2000,1593,2000,0.007375063292149274,0.0020207110950399647,0.012872777389743576,0.00399800099950025,1.5851847508931183,0.6516741629185407,
SEL_STATS_001,aug_sep_joint,25,hybrid,activity,2000,1593,2000,0.012148549956936478,0.00756410770502541,0.0169500965577063,0.0009995002498750624,100.40771865837182,0.3148425787106447,
SEL_STATS_001,aug_sep_joint,25,hybrid,static_pagerank,2000,1593,2000,0.012155759711944259,0.007781335438671308,0.01688706824276281,0.0009995002498750624,94.81727861359836,0.3148425787106447,
SEL_STATS_001,aug_sep_joint,25,hybrid,no_selection,2000,1593,2000,0.01202755776510837,0.008065677130124854,0.016438570997218876,0.0009995002498750624,,0.3148425787106447,
SEL_STATS_001,aug_sep_joint,25,reasoning_value,random,2000,1593,2000,0.007370915367076912,0.0035980958167231235,0.011649701590510642,0.0009995002498750624,3.0591855922323465,0.3148425787106447,
SEL_STATS_001,aug_sep_joint,25,reasoning_value,volume,2000,1593,2000,0.005127858028560587,-0.00024697014992608305,0.010667240561316927,0.06796601699150424,1.1021739108696134,1.0,
SEL_STATS_001,aug_sep_joint,25,reasoning_value,activity,2000,1593,2000,0.009901344693347792,0.005612885850178297,0.014639060571410518,0.0009995002498750624,81.83457579985372,0.3148425787106447,
SEL_STATS_001,aug_sep_joint,25,reasoning_value,static_pagerank,2000,1593,2000,0.009908554448355573,0.0055819262359398545,0.014437643832938496,0.0009995002498750624,77.28864259011176,0.3148425787106447,
SEL_STATS_001,aug_sep_joint,25,reasoning_value,no_selection,2000,1593,2000,0.009780352501519683,0.006043143765623482,0.01414854657569407,0.0009995002498750624,,0.3148425787106447,
SEL_STATS_001,aug_sep_joint,25,dynamic_influence,random,2000,1593,2000,-0.00020389648852712662,-0.0029757865218468338,0.002777003572764793,0.8595702148925537,-0.08462411640147721,1.0,
SEL_STATS_001,aug_sep_joint,25,dynamic_influence,volume,2000,1593,2000,-0.002446953827043453,-0.007014983379950996,0.001959180257446651,0.3008495752123938,-0.5259444887609147,1.0,
SEL_STATS_001,aug_sep_joint,25,dynamic_influence,activity,2000,1593,2000,0.002326532837743751,-0.001154055715317422,0.006018266231305725,0.22088955522238882,19.228784953734987,1.0,
SEL_STATS_001,aug_sep_joint,25,dynamic_influence,static_pagerank,2000,1593,2000,0.0023337425927515325,-0.000882897884977946,0.005869138385694164,0.19890054972513743,18.203643941062314,1.0,
SEL_STATS_001,aug_sep_joint,25,dynamic_influence,no_selection,2000,1593,2000,0.0022055406459156428,-0.0006245135869181425,0.00516768101219046,0.1409295352323838,,1.0,
SEL_STATS_001,aug_sep_joint,50,hybrid,random,2000,1593,2000,0.017761192335667177,0.012305186512834142,0.023899448631796643,0.0009995002498750624,3.685755499027537,0.3148425787106447,
SEL_STATS_001,aug_sep_joint,50,hybrid,volume,2000,1593,2000,0.015494076304856969,0.008131265252381701,0.023569366702662187,0.0009995002498750624,2.1865788195507756,0.3148425787106447,
SEL_STATS_001,aug_sep_joint,50,hybrid,activity,2000,1593,2000,0.023439222712536435,0.017256365342308854,0.030449279171087768,0.0009995002498750624,27.281680819966375,0.3148425787106447,
SEL_STATS_001,aug_sep_joint,50,hybrid,static_pagerank,2000,1593,2000,0.01910262535859822,0.011932714646027482,0.026073892012017864,0.0009995002498750624,5.493299241452717,0.3148425787106447,
SEL_STATS_001,aug_sep_joint,50,hybrid,no_selection,2000,1593,2000,0.022580066604552713,0.016856186404460884,0.028977441368990078,0.0009995002498750624,,0.3148425787106447,
SEL_STATS_001,aug_sep_joint,50,reasoning_value,random,2000,1593,2000,0.014668645856176818,0.009406616315966614,0.02058437430636081,0.0009995002498750624,3.0439984605718373,0.3148425787106447,
SEL_STATS_001,aug_sep_joint,50,reasoning_value,volume,2000,1593,2000,0.012401529825366613,0.005015196988483271,0.020094700981594195,0.001999000499750125,1.7501477282433064,0.35782108945527236,
SEL_STATS_001,aug_sep_joint,50,reasoning_value,activity,2000,1593,2000,0.020346676233046077,0.014221920132372229,0.02713732510800127,0.0009995002498750624,23.68216444482474,0.3148425787106447,
SEL_STATS_001,aug_sep_joint,50,reasoning_value,static_pagerank,2000,1593,2000,0.016010078879107863,0.008778403096427653,0.02307907202157038,0.0009995002498750624,4.603982568428236,0.3148425787106447,
SEL_STATS_001,aug_sep_joint,50,reasoning_value,no_selection,2000,1593,2000,0.019487520125062358,0.014083802668702213,0.025559431300521688,0.0009995002498750624,,0.3148425787106447,
SEL_STATS_001,aug_sep_joint,50,dynamic_influence,random,2000,1593,2000,0.0001513227441614826,-0.004257053401459379,0.005264914727508266,0.9635182408795602,0.031402094289643925,1.0,
SEL_STATS_001,aug_sep_joint,50,dynamic_influence,volume,2000,1593,2000,-0.0021157932866487216,-0.008933854355334942,0.004498257882105265,0.5937031484257871,-0.29858822792060113,1.0,
SEL_STATS_001,aug_sep_joint,50,dynamic_influence,activity,2000,1593,2000,0.0058293531210307425,0.0003607090857238662,0.011499696530313677,0.038980509745127435,6.78497547402782,1.0,
SEL_STATS_001,aug_sep_joint,50,dynamic_influence,static_pagerank,2000,1593,2000,0.0014927557670925272,-0.003997774244036463,0.006778792650323126,0.5667166416791605,0.42926843662107445,1.0,
SEL_STATS_001,aug_sep_joint,50,dynamic_influence,no_selection,2000,1593,2000,0.004970197013047022,0.00019218418260281972,0.01026647861410726,0.04297851074462768,,1.0,
SEL_STATS_001,aug_sep_joint,100,hybrid,random,2000,1593,2000,0.029342672263543042,0.02232031104743418,0.03717316876185545,0.0009995002498750624,3.0445567394238244,0.3148425787106447,0.014992503748125937
SEL_STATS_001,aug_sep_joint,100,hybrid,volume,2000,1593,2000,0.023621140237584628,0.014233485554418307,0.03409081624233911,0.0009995002498750624,1.5379066838172935,0.3148425787106447,0.014992503748125937
SEL_STATS_001,aug_sep_joint,100,hybrid,activity,2000,1593,2000,0.0366343272698784,0.02752010921691605,0.04653232881133558,0.0009995002498750624,15.61503272525523,0.3148425787106447,0.014992503748125937
SEL_STATS_001,aug_sep_joint,100,hybrid,static_pagerank,2000,1593,2000,0.030884130827757816,0.0216265682242877,0.04045879038971152,0.0009995002498750624,3.814602852495406,0.3148425787106447,0.014992503748125937
SEL_STATS_001,aug_sep_joint,100,hybrid,no_selection,2000,1593,2000,0.038980420801314114,0.031206974251048472,0.047779939401113955,0.0009995002498750624,,0.3148425787106447,0.014992503748125937
SEL_STATS_001,aug_sep_joint,100,reasoning_value,random,2000,1593,2000,0.02305466016728555,0.01587682269393555,0.030337041648396068,0.0009995002498750624,2.3921209478471623,0.3148425787106447,
SEL_STATS_001,aug_sep_joint,100,reasoning_value,volume,2000,1593,2000,0.017333128141327144,0.0076360987630541615,0.02739756959050799,0.0009995002498750624,1.1285117209369064,0.3148425787106447,
SEL_STATS_001,aug_sep_joint,100,reasoning_value,activity,2000,1593,2000,0.030346315173620908,0.020734352234717573,0.04000909617570998,0.0009995002498750624,12.934827519451067,0.3148425787106447,
SEL_STATS_001,aug_sep_joint,100,reasoning_value,static_pagerank,2000,1593,2000,0.024596118731500333,0.015490154214050563,0.034057410020085284,0.0009995002498750624,3.037949333810295,0.3148425787106447,
SEL_STATS_001,aug_sep_joint,100,reasoning_value,no_selection,2000,1593,2000,0.03269240870505663,0.025092227763622847,0.041281830097567807,0.0009995002498750624,,0.3148425787106447,
SEL_STATS_001,aug_sep_joint,100,dynamic_influence,random,2000,1593,2000,-0.0035407113024969617,-0.00909766520535146,0.0022510279527661096,0.21889055472263869,-0.36737950659540886,1.0,
SEL_STATS_001,aug_sep_joint,100,dynamic_influence,volume,2000,1593,2000,-0.009262243328455372,-0.017120617641725233,-0.001336385860735288,0.022988505747126436,-0.6030388786782045,1.0,
SEL_STATS_001,aug_sep_joint,100,dynamic_influence,activity,2000,1593,2000,0.0037509437038383943,-0.002846078731571906,0.010490005005123574,0.25987006496751625,1.5988039920739892,1.0,
SEL_STATS_001,aug_sep_joint,100,dynamic_influence,static_pagerank,2000,1593,2000,-0.0019992527382821836,-0.008657420217235992,0.004704123342394921,0.5477261369315343,-0.24693442858544393,1.0,
SEL_STATS_001,aug_sep_joint,100,dynamic_influence,no_selection,2000,1593,2000,0.006097037235274115,0.00036809792798986633,0.01258632668442267,0.0399800099950025,,1.0,
SEL_STATS_001,aug_sep_joint,250,hybrid,random,2000,1593,2000,0.05327903723240593,0.04296440606518809,0.06426824292709363,0.0009995002498750624,2.211264883021228,0.3148425787106447,
SEL_STATS_001,aug_sep_joint,250,hybrid,volume,2000,1593,2000,0.06475585391119826,0.05230673168909964,0.07808015750899203,0.0009995002498750624,5.132203158791503,0.3148425787106447,
SEL_STATS_001,aug_sep_joint,250,hybrid,activity,2000,1593,2000,0.05479049114656713,0.042694399880437425,0.06816009477059591,0.0009995002498750624,2.426191891094409,0.3148425787106447,
SEL_STATS_001,aug_sep_joint,250,hybrid,static_pagerank,2000,1593,2000,0.046752943376641785,0.03448183655182763,0.059923551870421025,0.0009995002498750624,1.5268528113788709,0.3148425787106447,
SEL_STATS_001,aug_sep_joint,250,hybrid,no_selection,2000,1593,2000,0.07737340857683361,0.06495071164734445,0.09108126392087826,0.0009995002498750624,,0.3148425787106447,
SEL_STATS_001,aug_sep_joint,250,reasoning_value,random,2000,1593,2000,0.053986499314202026,0.044031367277857274,0.06505589297205924,0.0009995002498750624,2.2406270137729694,0.3148425787106447,
SEL_STATS_001,aug_sep_joint,250,reasoning_value,volume,2000,1593,2000,0.06546331599299436,0.05309225324341301,0.0794639313332697,0.0009995002498750624,5.188272825263638,0.3148425787106447,
SEL_STATS_001,aug_sep_joint,250,reasoning_value,activity,2000,1593,2000,0.05549795322836324,0.042009354625872124,0.06967051868513187,0.0009995002498750624,2.457519202279099,0.3148425787106447,
SEL_STATS_001,aug_sep_joint,250,reasoning_value,static_pagerank,2000,1593,2000,0.047460405458437896,0.034514520812637214,0.061122363375081805,0.0009995002498750624,1.5499570352099208,0.3148425787106447,
SEL_STATS_001,aug_sep_joint,250,reasoning_value,no_selection,2000,1593,2000,0.07808087065862972,0.06641030043557078,0.09118771576255369,0.0009995002498750624,,0.3148425787106447,
SEL_STATS_001,aug_sep_joint,250,dynamic_influence,random,2000,1593,2000,0.0045755660197406,-0.0038766823327860992,0.013377235133066621,0.30184907546226886,0.18990186356527589,1.0,
SEL_STATS_001,aug_sep_joint,250,dynamic_influence,volume,2000,1593,2000,0.016052382698532937,0.006832782353927854,0.025430397361157292,0.0009995002498750624,1.2722261265292973,0.3148425787106447,
SEL_STATS_001,aug_sep_joint,250,dynamic_influence,activity,2000,1593,2000,0.006087019933901811,-0.0007543052032597207,0.012853710029307467,0.08995502248875563,0.2695409019980632,1.0,
SEL_STATS_001,aug_sep_joint,250,dynamic_influence,static_pagerank,2000,1593,2000,-0.0019505278360235404,-0.011244531470636003,0.007077245773201599,0.6456771614192903,-0.06370013725367309,1.0,
SEL_STATS_001,aug_sep_joint,250,dynamic_influence,no_selection,2000,1593,2000,0.028669937364168296,0.01871546566344749,0.03862110897240885,0.0009995002498750624,,0.3148425787106447,
SEL_STATS_001,aug_sep_joint,500,hybrid,random,2000,1593,2000,0.05677976655599116,0.047378712311305166,0.06676083129331228,0.0009995002498750624,1.1782786474136961,0.3148425787106447,
SEL_STATS_001,aug_sep_joint,500,hybrid,volume,2000,1593,2000,0.035441180495609154,0.02413766032000717,0.04826225778574444,0.0009995002498750624,0.509744601629009,0.3148425787106447,
SEL_STATS_001,aug_sep_joint,500,hybrid,activity,2000,1593,2000,0.03904768915106628,0.02716007971303848,0.05201697375980969,0.0009995002498750624,0.5923422842057526,0.3148425787106447,
SEL_STATS_001,aug_sep_joint,500,hybrid,static_pagerank,2000,1593,2000,0.048901658957050065,0.03615704087469858,0.06264104285366251,0.0009995002498750624,0.8722027134756669,0.3148425787106447,
SEL_STATS_001,aug_sep_joint,500,hybrid,no_selection,2000,1593,2000,0.10496850924484655,0.08892224970085912,0.12245285933308883,0.0009995002498750624,,0.3148425787106447,
SEL_STATS_001,aug_sep_joint,500,reasoning_value,random,2000,1593,2000,0.05690773118207021,0.04730324393594825,0.06697959300503908,0.0009995002498750624,1.1809341353749674,0.3148425787106447,
SEL_STATS_001,aug_sep_joint,500,reasoning_value,volume,2000,1593,2000,0.035569145121688205,0.022808055355954208,0.04932899239988135,0.0009995002498750624,0.5115850955524931,0.3148425787106447,
SEL_STATS_001,aug_sep_joint,500,reasoning_value,activity,2000,1593,2000,0.039175653777145325,0.02549447270466854,0.05338607808193891,0.0009995002498750624,0.5942834710098155,0.3148425787106447,
SEL_STATS_001,aug_sep_joint,500,reasoning_value,static_pagerank,2000,1593,2000,0.049029623583129116,0.035449966715363886,0.06314555130149914,0.0009995002498750624,0.8744850715075912,0.3148425787106447,
SEL_STATS_001,aug_sep_joint,500,reasoning_value,no_selection,2000,1593,2000,0.10509647387092559,0.08930174210799587,0.12200657385213766,0.0009995002498750624,,0.3148425787106447,
SEL_STATS_001,aug_sep_joint,500,dynamic_influence,random,2000,1593,2000,0.01756225401879633,0.00784982359716099,0.027243064235892435,0.0009995002498750624,0.36444723474509644,0.3148425787106447,
SEL_STATS_001,aug_sep_joint,500,dynamic_influence,volume,2000,1593,2000,-0.003776332041585675,-0.010768824414609286,0.0037944424139699263,0.32083958020989506,-0.05431435536960847,1.0,
SEL_STATS_001,aug_sep_joint,500,dynamic_influence,activity,2000,1593,2000,-0.0001698233861285532,-0.007684804863050996,0.007554519551694728,0.9835082458770614,-0.0025761722303660525,1.0,
SEL_STATS_001,aug_sep_joint,500,dynamic_influence,static_pagerank,2000,1593,2000,0.009684146419855235,-0.0017150205518294802,0.021171840415129345,0.09395302348825588,0.17272499471872577,1.0,
SEL_STATS_001,aug_sep_joint,500,dynamic_influence,no_selection,2000,1593,2000,0.06575099670765171,0.05085355545713264,0.0804693122631311,0.0009995002498750624,,0.3148425787106447,
SEL_STATS_001,aug_sep_joint,1000,hybrid,random,2000,1593,2000,0.0,0.0,0.0,1.0,0.0,1.0,
SEL_STATS_001,aug_sep_joint,1000,hybrid,volume,2000,1593,2000,0.0,0.0,0.0,1.0,0.0,1.0,
SEL_STATS_001,aug_sep_joint,1000,hybrid,activity,2000,1593,2000,0.0,0.0,0.0,1.0,0.0,1.0,
SEL_STATS_001,aug_sep_joint,1000,hybrid,static_pagerank,2000,1593,2000,0.0,0.0,0.0,1.0,0.0,1.0,
SEL_STATS_001,aug_sep_joint,1000,hybrid,no_selection,2000,1593,2000,0.09637748537771076,0.07589737577414146,0.11663498049629063,0.0009995002498750624,,0.3148425787106447,
SEL_STATS_001,aug_sep_joint,1000,reasoning_value,random,2000,1593,2000,0.0,0.0,0.0,1.0,0.0,1.0,
SEL_STATS_001,aug_sep_joint,1000,reasoning_value,volume,2000,1593,2000,0.0,0.0,0.0,1.0,0.0,1.0,
SEL_STATS_001,aug_sep_joint,1000,reasoning_value,activity,2000,1593,2000,0.0,0.0,0.0,1.0,0.0,1.0,
