target_address,bridges_events,icf_score_p1,icf_raw_signal,p1_rank
0x4c79303747d47d01112d91c20cb9685c44112896,90,2.1217,0.4865,4046
0x7d14ae0b18f7d89965b9e9d6f390532a6f0be732,16,2.1117,0.1818,4047
0x86fe9b4a3055994fb38175ef7bf3ecf88d0608d2,61,2.1066,0.3446,4048
0x109440cbe5b508a7063ca126c88b0f81d3829575,27,2.1049,0.0675,4049
0x87cfdc4bfae569088bc1bcc0dd3c19f53da54193,8,2.104,0.064,4050
0x1f335c8ab8514920dba51a72f39e92b514cbacef,3,2.0972,0.1765,4051
0x7e1d1c945f40e6ab58717093f45086d3bef15042,13,2.0946,0.1398,4052
0x9d080e2d8fa2f5df124214d4ee7ddc6ace792124,30,2.0934,0.6667,4053
0x5bdea3efdb16ac04da99b062c93bce5a7a3ae61a,3,2.0909,0.0309,4054
0x0e14409004703a9363b308260c63a1f070d5f940,8,2.0906,0.0988,4055
0x85ccb7a1f13c4ea4d4a321d022029557137f2a28,9,2.0877,0.6429,4056
0x46ca28bd0d01573ca98888ecd3ce78b8a4524d1e,7,2.0827,0.0648,4057
0x9c6d4c10df976205de101f8039184b2a8191f0a7,59,2.0815,0.2341,4058
0x21cf5649ee1a9362202ebff266ef7bbc8c26a917,3,2.0787,0.0769,4059
0x6cbe546c3502e1ec7be992db2bc49f852de0fdac,6,2.0768,0.0909,4060
0x58bb140604c54cbac29a89089ccccae0b7af5c94,36,2.0682,1.3333,4061
0x3c1e329ed707900a5d1590a0c929584649eced9a,3,2.0641,0.2143,4062
0xdfef68b86eff06691e3edfaebf620c84eb86f0e3,3,2.0628,0.0144,4063
0x7049871039097e61b1ae827e77abb1c9a0b14061,3,2.0598,0.0484,4064
0xad494934a849022636cc5ca166b47dbdd10b8d06,24,2.0553,0.5217,4065
0x143d968708cbaae3a6b0e66cd0b28d9bcc4d27e5,19,2.0498,0.1638,4066
0xa4dde78906b73133296d43f23ca4b41009059123,4,2.0488,0.1,4067
0xae18716db6a5cad7df430df8d12f0bfaa1ec4854,3,2.0457,0.1429,4068
0xa15499e085b440b04d790cbe24e03597e3717f3a,13,2.0437,0.1429,4069
0xd8c9f110a10698b139f21a94528e783bf43fa25a,3,2.0272,0.1034,4070
0x144c7cb5d23b299b8ea0aced7ae02972b62b3ab4,7,2.0191,0.0693,4071
0x099e41c340ee97d524a4cc404c240e001ca861a3,24,2.019,0.32,4072
0x362dfcb2302845b8407ca6ddb43750669c178fc7,6,2.0165,0.375,4073
0xd79b3be333db39ff70e49ed293985cbb589f0267,3,2.0146,0.0938,4074
0xa5ec9426a555f8ed249106682624c23957cdaaa8,3,2.0106,0.5,4075
0x74e225269effacee134aadb51aa135ad066f55b8,5,2.004,0.1136,4076
0x2f7c1642030cba08e3586c54cd5bc31bbfde7fb3,11,2.0013,0.8462,4077
0x6d80d27e181715b20fec6a5492fc0b5f2a93931b,2,2.0,0.0303,4078
0x4eb6d3670e43bd3751bc27353fbf0733eed5d492,2,2.0,0.0606,4079
0xb67d047c882417bcef7606976dbcc9b99072a331,2,2.0,0.0154,4080
0x243fba167c5c649611116aac602da37cc9e71100,2,2.0,0.0667,4081
0x3ddbd4ce10a280909b13faef284ff121b7006203,2,2.0,0.0435,4082
0xe9f1c3cf268e67d2bad6c410156afc2d063ad4e7,2,2.0,0.05,4083
0xd444f003f3b7a5d52d5d388eec1fbd8dbfb95026,2,2.0,0.5,4084
0x1671e165eaac2827f3e3ebe90c6929cd423692dc,2,2.0,0.2857,4085
0x71f704a7c98f34893ef527182c75ef241074927c,2,2.0,0.0571,4086
0x2c09bd997d2b8adc73ce0af34926d36cc8ed2c0c,2,2.0,0.25,4087
0xa2410c7f75843ec46dc339f80ab2b07b3bc77c37,2,2.0,0.3333,4088
0xe6e885a354c8c173d430e3ac8315fe8399d65181,2,2.0,0.022,4089
0x0a32494c1c058e1d648acbb7e3979d3ab7abb099,2,2.0,0.1176,4090
0xe386c31e5178d7e020e4d80b0021b3c839176aad,2,2.0,0.0714,4091
0x785cecb4c8a72924a2c182154a7ef2b26eb0d8e9,2,2.0,0.0769,4092
0xed10b8791828bcffbd829779aa1612a91ae741c3,2,2.0,0.08,4093
0x4c54d8eec737ca6db9474e2958c17d065f19b196,2,2.0,0.0108,4094
0x32dea93668ab5ce471b8836e735ea318211e83d9,2,2.0,0.0377,4095
0x9b4667ae8c9148b46d44f3238da1a855256f19c3,2,2.0,0.0526,4096
0x4d8b1b88499a2ff701678a5f648bc365f5d41694,2,2.0,0.1429,4097
0xf271325efc8fa24fe818c7817d49b2b9c45ea444,2,2.0,0.0833,4098
0xd5b4a12083b7dac81b06510877fa45232c771bc8,2,2.0,0.0241,4099
0xbcfcee911c901b05b100ac068b31cd560a90e718,2,2.0,0.0156,4100
0x05963e720e9169dfde5e5143b1d2d11ae3db9ba8,2,2.0,0.4,4101
0xa552b7800473a3efb4fb0e076e678716d70e791d,2,2.0,0.1429,4102
0xa4e4fc3f251e8730a5967d2d50cff240e87c2a92,2,2.0,0.0426,4103
0x9df495176076301dd318633fe3f67b6ef783a165,2,2.0,0.04,4104
0x5fe66911ba65ad2dbafc1e08e3d8a50deef3fbfc,2,2.0,0.0625,4105
0x5fc0c96ff181be76fc6ca003864f54e964ab0816,2,2.0,0.0645,4106
0x2245ce84f82d8d52de1c4faf46c800077980834f,2,2.0,0.2222,4107
0xe7c1c2a090e6dc7e549bd311b8c4dada047bea9c,2,2.0,0.5,4108
0x32aaeee01a1bd496c57fc448947ad8136c6f4565,2,2.0,0.1538,4109
0x5ab5844dd55ab73212d1527e4cf72fea884e39dd,2,2.0,0.0417,4110
0xd2431bc8723d796cd8d8f63d51169647bc705abf,2,2.0,0.0741,4111
0x868ddaa348ebbea19a6e1dde9586b7f59a72fe94,2,2.0,0.0769,4112
0x23fdfa9af7fca223950de7c3b4aa949a946bfac3,2,2.0,0.0588,4113
0xea575259026de1352d7ef5a4b96a6fd8868146bb,2,2.0,0.0278,4114
0x5ca604e45369d61c840a633f8c119e651a902c22,2,2.0,0.0741,4115
0xd19db7a8f9e09dbfdd9cb4612554cbf9e8b38949,2,2.0,0.0171,4116
0xda40997508647965e66c0eb16b245fad91f2989a,2,2.0,0.1818,4117
0xa5ab1d69b3519c02ac5bbb4f5958892568695ea2,2,2.0,0.012,4118
0x63c2e0b23e8942a6100d34aac26f6adf9cba69f5,2,2.0,0.0833,4119
0x37ea71bc8782df822f322c5e5fc6e3b091d65abb,2,2.0,0.5,4120
0xd07089939b6a80d678a71c03b3b473889328f203,2,2.0,0.0667,4121
0x46b11ecc6556cd4cdeb4f25aeb3ea48e83ecd21a,2,2.0,0.0417,4122
0xd54c1841e64e84c9c63fcf6c60763f0c751c3aad,2,2.0,0.0625,4123
0xd4b1bdb9fea39c33ac628de5c550232c182eae6e,2,2.0,0.3333,4124
0xf2da5de4c96e0b8cf2187236542754a651a8bca7,2,2.0,0.0241,4125
0x39cc9c86e67baf2129b80fe3414c397492ea8026,2,2.0,0.1111,4126
0xeb2c9193d3791dceb1a6b97dab0ed98a2371cb4e,2,2.0,0.0159,4127
0xf395432461504974595351e192b6268aebc59386,2,2.0,0.0588,4128
0x17538b195ad4a884395f624fc12f7a57dfc3a292,2,2.0,0.3333,4129
0x4f0c2560d138347b21f31e066e3f725a5cdf211b,2,2.0,0.0385,4130
0xd3689e018d6a182d2806fa75b7bc580103f1b071,2,2.0,0.2222,4131
0x6ba2d79aa772ab2b6b63ab29527170f80a84b25b,2,2.0,0.0233,4132
0xe2611f19a8a2228aa003121eb5c27ecac746082f,2,2.0,0.0769,4133
0x3ab3a7abbd72e8fb5249c2f77c373dd379f4d19f,2,2.0,0.4,4134
0x3810b068d5b07a822d029bcdbb6d942e8d488a19,2,2.0,0.0377,4135
0x81a80a99c8ab3c57823d6235134979e8c13b2239,2,2.0,0.6667,4136
0x452f438aad8b675232c1fd7ff8e940d72d8a9f45,2,2.0,0.087,4137
0x03cad661e0d68ea30c96750f542ac211f041d21f,2,2.0,0.2,4138
0xb832483b9ee246ce95594fe2bca71417b6017b27,2,2.0,0.0377,4139
0x029e60a1ba22989f260c0dc2f2f680ab2650da41,2,2.0,0.3333,4140
0x026f36dead1cc6c522a201dbdd7410421bb45303,2,2.0,0.0588,4141
0xf3288f036f16ebb968741901a7cf3d8eaa60b792,2,2.0,0.0247,4142
0x333940bdcc7429db906b9f7942d53252e5ebc966,2,2.0,0.1667,4143
0x90a27636185791da13e786a4a9dafcf2e2490f2e,2,2.0,0.0667,4144
0xd23b06012790e2d8e01a7607127588b609c27f0c,2,2.0,0.0313,4145
0xede47f3305aa5e566ee7c63a0d437211e3e3cead,2,2.0,0.05,4146
0x4275a631950b3b4091465472a2af0f59c5e55f8b,2,2.0,0.0172,4147
0xc9865eab4ad4bde4f4377a564ee39e4548528ac8,2,2.0,0.1538,4148
0xf740a4d6b0d35e3289af8f3a6767836744c3377a,2,2.0,0.1538,4149
0xb9e2941b58441528c0d24d2fdae161ec9c1b6a1f,2,2.0,0.0556,4150
0x9c4e9a0b3fddefbc8991b9bab1b05cdde9c67a71,2,2.0,0.5,4151
0x642b15a995980eccb49e6475f44975ff1f50dab8,2,2.0,0.0198,4152
0xa468d9eaac45897163ada88d876ecf2b0ccdce7e,2,2.0,0.1111,4153
0xb0cd110791db97601cfa6c38ad38952ebd739ba5,2,2.0,0.019,4154
0xee22f87eb7105016aff8d0952a8956f0b95e34cc,2,2.0,0.1176,4155
0xe1eb9d5a60b903d5d639e8b8dd449b2b3fa0b3db,2,2.0,0.125,4156
0xc7dca27f9d4c2192f564683ae5ce1fb72d6dd1ff,2,2.0,0.0417,4157
0x783d71028044c5e8a6c997b705284865d02f751f,2,2.0,0.0952,4158
0x3e5118bee774b06ce00115f269f800154de37ca0,2,2.0,0.125,4159
0x07cc65ec4de72fdf7d2b6c39fd80c4ea4706215b,2,2.0,0.0526,4160
0x698fa6437475f3f86df33ea0cb612ad529954811,2,2.0,0.037,4161
0xa4a236d97a2afa4b37693e5df8aa5afc68c42cd1,2,2.0,0.1,4162
0xf361e5cd3bbb79597a8fc5c6b487f575326f2d1f,2,2.0,0.0526,4163
0x9a968a4e20612cd26f09246358316effc19219e5,2,2.0,0.0377,4164
0x7720750c8352ff48cbd019cdb7360afd1a87eaf0,2,2.0,0.2222,4165
0x1e3a64ce9b4a573674284ab590b4fc538746fa21,2,2.0,0.08,4166
0x90d9172c62a0206848b1ec83a35065bd61ba0f08,2,2.0,0.3333,4167
0xb5faa92271f3f4dfc7a83607603e19355a013527,2,2.0,0.0465,4168
0x99f387ce406d81251a4b98979fd0306dde8a864e,2,2.0,0.3333,4169
0xa67a8542b0634fc2629a88a15345191f381d3e2f,2,2.0,0.1667,4170
0x684f49bc1e04339d84f2370f14dc1491a3b4f113,2,2.0,0.022,4171
0x643841eb21c023be33809ae1e12cc17a40cd051e,2,2.0,0.3333,4172
0xec7c4e654b1c83f58905808799bca57bd6a32a1f,2,2.0,0.25,4173
0x653c206ded34cdf00ed424f97e0c89b27c22ae78,2,2.0,0.1333,4174
0xb5b16b55b9d58be7db7c975cc2d671c930106039,2,2.0,0.0526,4175
0x086da58431e7f20492011d0ca8fb296168ce05c3,2,2.0,0.0357,4176
0x5432642ded0a8f7da7bcaa8af76d5e9cb99dd5ae,2,2.0,0.2222,4177
0x086c379bddfa160c72b42d6755d59e8e6735d135,2,2.0,0.1,4178
0x83e8708aba59195bbb2c7fcaa83af1c536d37b25,2,2.0,0.0364,4179
0xa22414e4af5767448624017c7e0151d22490412b,2,1.9991,0.5,4180
0x7b353f1c651ef6bc0c58c47ffdf813d04fa3f5ea,25,1.9979,1.1905,4181
0xd8b8efbda78aaa1039a6cb10a6cb691d48b790e6,3,1.9952,0.2308,4182
0xbb4be99863f9106ec6452dccc8d6de0a95c9ca11,31,1.9877,0.3131,4183
0x1338901827e3dee9506d0514f7746f306310f488,7,1.9865,0.1321,4184
0xb9f4d6c369cb566356c1b663de9d490b364ab470,2,1.9825,0.25,4185
0xd59120f2a160c9862301c1f3bb5f171279f95512,46,1.9725,1.5333,4186
0x1ae50668be1f32179bce00eb203121f00907d808,22,1.9692,1.4667,4187
0x3434b973813fb19fe9ecfb5741e7fb6ec729d573,7,1.9667,0.5,4188
0x5bb82582a0ed5f3486dcac0f17f2e2a39c817f61,5,1.9656,0.0365,4189
0xf7c9282a18169b6ae7ae8ec369266d0c7af55364,3,1.9649,0.375,4190
0x1366311ff637ee8c3aae7086b2cf15989c6ed13f,3,1.9617,0.25,4191
0x69dc258aa8a13bf898135b5474777d8ce9f15e17,2,1.9617,0.2222,4192
0xa1db2d6a01890723119af089da69106675285379,3,1.9592,0.1765,4193
0xdac47e0ea5dd4565dfde65080a18e42190600846,16,1.9523,0.4103,4194
0xbd36451493fb2468b99be152d198cab1c9077e47,12,1.9462,1.3333,4195
0xf42bc1a36780275b0b410063546235b8b9b66321,34,1.9456,0.3579,4196
0xb3a714746a82de11424acc9eb459c54388a25af4,6,1.9454,0.6,4197
0xf0483b469db783703973e9127ef778fc1582b44b,35,1.9435,7.0,4198
0x76d6428b8ebcd1d8069ba74341586a4426554303,12,1.9428,0.1714,4199
0x51a1ecc581480067e9ce458e3185a55e4b40e5f7,59,1.9418,0.7763,4200
0x9baf1b105b591b2107620017dbe02ca8d7589a49,6,1.9396,0.0606,4201
0xfb28a0b0ba53ccc3f9945af7d7645f6503199e73,8,1.9388,0.381,4202
0x138247544b52c60c5884ee2525887707b5410650,17,1.9357,0.2833,4203
0xd7f5527021b706130b5083772011cbb2173543f6,2,1.928,0.1053,4204
0xa071dc9b8367b59dbf5fffcbf5565c30425045ce,4,1.9258,0.3636,4205
0xd8f96c7b5a31387e007ff88c43dc37bbf12f0732,4,1.9231,0.1481,4206
0x6fa65eb67d7570d172221d8f7e63865223ee0900,2,1.9213,0.4,4207
0x61933d43887734538f05d951e582e825dfa226ca,7,1.9148,0.0909,4208
0x59ca8e4bc9edb0ec4b27f6cec2c38a35ba4383a4,2,1.9143,0.2222,4209
0xf1dbf521f6cc7c8edc61f24e0d85e1483814b2e1,4,1.9105,0.2353,4210
0xb9e8861c3486efca7cf2b98482d286c9f6f44df7,2,1.908,0.1333,4211
0x7fd4dd08954b961b218115d217af6ab2e3253e4a,31,1.9027,0.6739,4212
0x6edbd013c7c54a919587a505827e751ec90eae9e,5,1.8992,0.1786,4213
0x835a50b67bd89a4e9e81420e9a15e1e3770d1f68,28,1.8988,0.2523,4214
0xedd57e31d42ebea0150f3a02a4836258fc420035,13,1.8986,0.4815,4215
0xfb5a4b30ee34a9654418bbea5da64378207a5091,4,1.8947,0.1905,4216
0x9d7ad4d778aed7af48fd791d4748a751a20d26e6,2,1.8941,0.08,4217
0x0f31a3edc9348227f702fc257f058c0c48239d48,3,1.8913,0.1364,4218
0x226e4bb34e4d7c588b2455a216373140d86a047e,2,1.8905,1.0,4219
0x85e37cd123d2889410d9fd1f434c9936e882e5c6,8,1.8837,1.3333,4220
0x9b08042e20dc4e883c41e89813be918d6729099a,9,1.879,1.8,4221
0x42eba7d710497a147c2bab2842bc56a5be4c2992,2,1.8787,0.0339,4222
0xf1b8231093ef97c47790b5ff47f426e1c622f657,3,1.8773,0.375,4223
0xa1428390216671f87344833da175e5cce64fd748,8,1.8768,0.1143,4224
0xa168c46370ffb4913e84610751b79fd357d16753,62,1.8714,0.3563,4225
0x244b58b28b9ffc9494bc30affee95dccdd9ffa73,3,1.8571,0.15,4226
0xd8e993ad3e44b5efab31bd639b0ac09332a99e85,5,1.854,0.0847,4227
0x86d0b90816f8f8290129dd9e62c7a75117547a98,2,1.8462,0.1333,4228
0x431d47ed942f1c3ad7bd8ba43c47a5afb50c657c,89,1.8388,0.7946,4229
0x07dbc9423bc7e4315fe6224996a1d6a93931cd55,20,1.8231,0.4444,4230
0x62e3b6f957d285165330c5308135c2c269896cca,9,1.8228,0.9,4231
0x689d8f9da6ff4b95ff36c4bde2074afdaaf3c8f4,38,1.8217,0.4471,4232
0xa9a512f969c471264da75f8440857198242cf3f8,18,1.8202,0.3462,4233
0xa25c3aac588c85ea3b5b4aa84d7f812f34354f66,2,1.8182,0.1538,4234
0xabe67ca4eefbefd5217e35222896b9fe8c5dad43,34,1.8143,6.8,4235
0x52efaa3404ce4dccff446bc7b5510f1324c1a381,4,1.807,0.0645,4236
0xf79422609df615d0ca32cfa7eb305ca591bc909e,4,1.8041,0.0336,4237
0x49f9fb56043978fec51b200c84c64dc3959a3a68,14,1.803,0.9333,4238
0xc289ba0862d909b9084147119b7e57bf68342a3c,28,1.7993,0.4242,4239
0x89ac334a1c882217916cb90f2a45cba88ce35a52,28,1.7968,0.2617,4240
0x5c0976f8e633ec51282aaae6fb518ae98b896e4d,3,1.7963,0.0462,4241
0x350c603508524952244042ab5563a4da4dc4488d,3,1.7894,0.1111,4242
0x8f791f061d7f36dc07de081ad88f87d71be1585e,35,1.7883,0.2318,4243
0x00169952b73833216a765c6e41db62ff086448a1,3,1.7882,0.375,4244
0x05523d7c6f5b0e80e4c70f21f51a1f1e03525c98,2,1.7799,0.0435,4245
0xfb98d872f59f43dbee712cffa47137b079024a77,4,1.779,0.1818,4246
0xa5a53e5f629c09d4cb415f03174bf50e7412455c,17,1.7739,0.3469,4247
0x5dc61faeccc3d45b736d388c3644e5a6c0c6d919,2,1.7674,0.2,4248
0x8f9136e0b058b1696b4d9185d8f479656d92547d,27,1.7632,0.45,4249
0xb7dd260e5dbc8a2fee5da29a457d2e19d7283304,28,1.7618,0.9655,4250
0x3a2a72ff37afe42b2c2747366be5ecdacb211d8a,3,1.7607,0.0789,4251
0xb3b55f1fc2a1233eed78027758e4f8bf00bc4bfe,2,1.7581,0.25,4252
0xfba199b4e76ec3a56227e84b4a237f8128bff0fe,3,1.7511,0.0309,4253
0xdc8467e7e2124e3df57e46ced9defb1c30dec448,3,1.7508,0.1429,4254
0x1530f645b20fbfda841464ab50d316413d4ac7a4,6,1.748,0.2308,4255
0xd2927a91570146218ed700566df516d67c5ecfab,4,1.7412,0.16,4256
0x6b5dc2cad01de32e07b16ec79cd98aed35d4972e,2,1.7353,0.2222,4257
0x497d0bd1931eac257c505c9a8cb5ebb293aa0396,2,1.7348,0.2,4258
0x6c5fc7d10dc90fc582f15bf842966c2d5e9c9ce3,6,1.734,0.375,4259
0xa2aad96cbd84acd5e43ce409922883ec6a80f84b,6,1.7339,0.1364,4260
0x84750886483e95b511f1c1adc4e75cf260803f82,5,1.7306,0.1136,4261
0x9cc74a4d49a6d2034f1a65a204abe8b6bb1ca40d,3,1.7298,0.0517,4262
0x51d9676f4934e06c45dde9c3c93e9707b0b4f2f2,2,1.7273,0.2222,4263
0x637bb3ed2327f6f41cf2fb923474720fbb49cd31,73,1.7259,0.4033,4264
0x3484065e54ae75e3dc214de8fcb2643ddeba7c1e,4,1.7236,0.025,4265
0xd5f291885ae2afcdeedbc82fb4c2302ed56f4107,28,1.7219,0.5283,4266
0x4937e4fec636a615d9a49178865e349af67c906f,6,1.7213,0.0811,4267
0x9af77a9a0a5fa21fec567befa6765187f1a3d762,2,1.7152,0.0233,4268
0xd6f6e99c4905c6e8a751bb0afeefa8dcc56a30dc,23,1.7127,0.1608,4269
0x04aef0c8306c1ecb8cf17ff152c9b62e01282c1b,2,1.7122,0.0714,4270
0x570c577d441401d2a41f745827b7cf5b07abf204,3,1.71,0.0714,4271
0xe09f37a5a97efac8030cd5c580d771b4f4481980,2,1.7065,0.0741,4272
0x3bd67c95995b06be3b678ec3d6850f60053f219e,30,1.7025,0.7143,4273
0xd77386e3fcc03d6d844a148c347479b92a446f2a,2,1.7019,0.1667,4274
0x145ca5302130becfcaeba9ad93de2f4db4d3a72e,2,1.7011,0.0513,4275
0x523ae77e313a519aed5c8cc4218e8bd74790f4d6,4,1.6806,0.0667,4276
0xba7e1ad6ef62841b057fcc4694847bb0f79a991c,41,1.6737,0.4457,4277
0x047e21efb55fea894ab6f572b8a1547a37e64f60,2,1.6703,0.1111,4278
0x01163f6894493f9ecb59c30807a1296b0e00cbba,16,1.6686,1.0,4279
0xa627979bdaa549f46b0e58bb123cac7a994b96e4,29,1.6673,0.4028,4280
0x261e6e7aaacfcde75535fe96943f35bcd86b84c7,7,1.6647,0.2593,4281
0x04498099b36a9403d5a97d05e0283ecab10332db,5,1.6647,0.1667,4282
0x2f063af8b3c77a933fdf563918154090a7f4e1f9,2,1.6639,0.1,4283
0xded82be0e72f5f90c15d423c994d78c3896566f6,4,1.6571,0.1739,4284
0x650b0e3864afa96877a2493b495fe2436f725adb,2,1.6463,0.0952,4285
0xfc3b797814700b7665f8cfef7e7a524638527956,74,1.6461,0.5481,4286
0xf483b56b59f554fc41eeaa7d48065edfef7601e3,7,1.6426,1.0,4287
0xd530282d853169a23822762af0dcab045d6295d3,2,1.6413,0.0606,4288
0xe4aae6489a1215d1eebd0cee8409a77ee7be467f,10,1.6402,0.087,4289
0xebfe1ab93d1122e065adcafd8c3174261e8e726f,7,1.6394,0.1944,4290
0x16ecafb3b5d8e15d07bf8d3ff3a3f9ab16cda860,2,1.631,0.0323,4291
0x6dea5eaf8257e5d0cc22295460882207794fb567,4,1.6296,0.125,4292
0xdcbef5ca2245f2661fd69ba40c6643d7bc8b5bd0,3,1.6273,0.1,4293
0x38d78419389fd72a044573a690569828511f7f99,34,1.6245,0.6296,4294
0xc5e2a7321f542471691d28ce23b838b7b4a89d3e,9,1.6214,0.36,4295
0x3fab089072b428fec51628c2f8ff524425561f76,2,1.6127,0.069,4296
0xffd73e61907b36a38e6caa1c58bd3e86b61608f4,2,1.6058,0.2857,4297
0xc792b1a1cd45631b7b9d213cf108a16de34ee9c9,5,1.6055,0.1563,4298
0xd7201e8dc88f1ccff4d0fa1a7111d35cc7806ca5,3,1.5996,0.1034,4299
0xaf30fe4386e788fc4a8f0c288bc184ca15034019,2,1.5994,0.2,4300
0x0255e0748dae97695acd1506b7efa18cb7a38ce9,2,1.5962,0.0952,4301
0x8a37a88b8b183e18f43cba1d9e91b2e8d9dc3c91,7,1.5925,0.0673,4302
0xb92d4af851942ef1fdab9336500c697ae07cdccf,17,1.5903,0.4359,4303
0xd532962fd7976880fdff92db9cbe48a7369b1fc0,2,1.5892,0.0138,4304
0x8b3f4a7f013d185885920dd481b7fb140bebb11e,28,1.5822,0.4444,4305
0x3e0633c812aea83491210f64a83f31d4b86b809d,3,1.5773,0.3333,4306
0xfc3141f87275dfc7c6b9335fdd4676a6531213da,16,1.5771,0.2192,4307
0x14b2e01c5392a35918c7839383e8626a6f7cf9d7,2,1.5762,0.0625,4308
0x42c1f5feb9f14bfd20d60c4d449e3a354c7d25af,43,1.5714,0.8113,4309
0x77fa0d3cfe87654753fb758a41e013c0a64ee5c8,9,1.5658,1.5,4310
0x8133e46bac29048693e48396f03d1792c26e08b7,2,1.5625,0.0714,4311
0xecbe5f4d026ecdd8c90edcb4a7b68e3af5485cc4,2,1.5622,0.0465,4312
0x82466928c6cf6984b723a653b3faa3e8206e09c8,5,1.5565,0.2273,4313
0xc13acdb91e098be5c84b98fac1e58971f5be1212,4,1.556,0.058,4314
0x99147d124479ed8523d773edfd89a2c35ef7daaf,21,1.5494,0.6,4315
0x7902dc17644cb68fc421d3889e77bdd8125fddb0,24,1.5474,0.3158,4316
0x07b957db0167d0401e5001d7e3c7a6b3b628ee7c,11,1.5454,0.2245,4317
0x316c0d28127e4092aae64db00cd57459d1fe0252,35,1.5454,0.4667,4318
0x31c1b03ec94ec958dd6e53351f1760f8ff72946b,12,1.5419,0.1333,4319
0x6709b6c55bd565b63248acc3f98c6e194598877e,20,1.5372,0.2899,4320
0x043d5fdfc17c0f19ef79d3d8169a7e0d8300196e,4,1.5309,0.2222,4321
0x7261a3b25f410a2e90d12a79bf6a2eea89a41993,7,1.528,0.0504,4322
0x2d3ffd5f6624e1bc063c1fb1722011cda927f5de,3,1.525,0.1667,4323
0xbc9f86a91aed27d37f7380a4705d13aeaa277460,2,1.5197,0.6667,4324
0x90367d08d930a2a2cb28fbbfd262f54ac4115d90,21,1.5101,0.1694,4325
0xc659fd78a395d70ec69ff034b4378a712e7edb64,24,1.5094,0.381,4326
0xa83db13e2aab594040e35137578cc693b420a2e8,3,1.5091,0.0244,4327
0xee00bd3db51883087317267bdaab968b2cb411f2,3,1.5032,0.2727,4328
0x609b97cb02f47579a792535f7ffa513182a2a539,2,1.4971,0.3333,4329
0x9218a98c54b31befa734cfd2a469e34f68dad5e0,2,1.4938,0.0488,4330
0xdc04a684e7b204969920f5af76df6c4419e928e5,15,1.4925,0.12,4331
0x889a586bc7e6756c0a1273fbe47425043a73cdab,2,1.4827,0.0488,4332
0xb74b57b9ff6ff66616b3f6539b5e7a6aca3cb410,5,1.4776,0.5556,4333
0x9f35af4727fb91114563d8a8f779a792cb557f3f,13,1.4774,0.2826,4334
0x7e99611cf208cb097497a59b3fb7cb4dfd115ea9,25,1.4772,0.2778,4335
0x4cfd427ac7217ab1768f410efc33a37132b8f3c9,55,1.4769,0.5729,4336
0xa867126424924af383490bb3fb521de8f49fad0d,66,1.475,3.4737,4337
0x28c8d9e90d0fb8011996a8925c98f5490a228f10,8,1.4745,0.8889,4338
0x30959097823e37e5aa5aa9839506edd57c45cfa3,8,1.4745,0.8889,4339
0xd9609ec767e3727b5d6df85a1b06b97ee7e931c7,2,1.4717,0.0714,4340
0xb276a9a6e7414529873af8b149369602c3a6206c,3,1.4617,0.0652,4341
0xd9be72a803caa9b2ea0fb20f95eca03bb2bc16df,4,1.4516,0.0308,4342
0xca3590991e394fbbc2d1729a20be127149ae7c8b,43,1.4465,0.2183,4343
0x2b671e2f993deb07a4ca8ab880a5802b7af063c6,2,1.4415,0.1667,4344
0x2b02d605ba4e59e667b3093206cd704271316eac,66,1.4414,2.0,4345
0x6269cd92e1e2e3b47dca97c72818ef86cbc06c4e,3,1.4407,0.0316,4346
0x997b0cced542b6d2a7e0bae5649afd9d0861cb4e,8,1.4377,0.381,4347
0xa87648128d0bb0a4de3eb1cfc08639a752cf96c1,6,1.4353,0.25,4348
0xf23a873b5bc29d9269ad4a50f093477f4599c007,16,1.434,0.2909,4349
0xfb1369548e5b8768ca2c3ada0556606bd7d8b615,53,1.4338,0.2804,4350
0xfa46fb8d0a991ac62bd83e1db1fe8aba51ef6dd2,3,1.4331,0.0476,4351
0xf6f68f470b79843c37eb087e0c7351c4b6fdd9f7,16,1.4314,0.0623,4352
0x786824de170d9d4a98728c1d5634543cddd50ab6,187,1.4294,0.471,4353
0x923dee1d701eb1cac2d122824d1272241a642ffc,5,1.4291,0.5,4354
0xd9fa295d29f022d34028182329b051cbceb92579,2,1.4208,0.3333,4355
0x2f26344c69c7ac8a5211d28a75ace675944f6b8d,2,1.4195,0.125,4356
0xe9cb56a31a8aaaa28dfd30a037fbcf470bce1e2e,8,1.4137,0.2963,4357
0x119cb1e64518b2bcd5f86a2c7c20960de55eb1ab,2,1.4098,0.0556,4358
0x5467aa7f330356e7628a7a16d4bc1c5891081c4e,13,1.4091,0.3611,4359
0x2987fcd32d9d1cd4dbd30425d0dceb05deed0318,4,1.4083,0.1111,4360
0x7ee8f8f465896f56edbdb5209015b64249c96ddc,2,1.4069,0.0465,4361
0x6a4cf3f1ef9d0a369d47a949acebf8ecc443c575,8,1.406,0.2162,4362
0xe3ede2fc1e9192d8b9d82b8da35b711925bcf133,2,1.4046,0.0714,4363
0xc594860555a528f74c93b03d633e4229d7bdef74,40,1.4042,0.3252,4364
0x8392146da2ebf35fa8bf516fc51f0e59693ce5da,2,1.4041,0.4,4365
0x5a9c3d1f0a9b6bb613b4be53a456b98095eaa2de,3,1.4021,0.0345,4366
0xac2b4e9f15ba02485dd4ea7a27624b69b17566f6,2,1.402,0.0426,4367
