snapshot_date,target_address,target_sequence_index,cp_type,stratum,activity,pop_weight,pool_n,truth_in_pool,cheap_rank,cheap_rr,obs_rank,mask_rank,full_rank,full_rr,full_parse_ok,belief_shift,mask_sensitive,nocf_rank,nocf_rr,nocf_parse_ok,llm_calls,prompt_tokens,completion_tokens,total_tokens,nocf_total_tokens,latency_s,model
2022-09-01,0xf3fd84221fb1a9a2a8e42f22fa21cfa13074a1c6,109,new,new_tail,high,818.712,52,1,5.5,0.18181818181818182,11.0,11.0,11.0,0.09090909090909091,1,reinforce,False,11.0,0.09090909090909091,1,4,9983,419,10402,3222,10.319,glm-5.3
2022-09-01,0x60c62c79ed23391e98dd100b7b92fdf1d7f88c34,113,new,new_tail,high,818.712,52,1,6.5,0.15384615384615385,10.0,10.0,10.0,0.1,1,reinforce,False,10.0,0.1,1,4,9950,488,10438,3237,16.242,glm-5.3
2022-09-01,0x53b77b9a06dd7e11aee247957784d76484fff540,681,new,new_popular,high,170.08,52,1,7.5,0.13333333333333333,6.0,6.0,6.0,0.16666666666666666,1,reinforce,False,4.0,0.25,1,4,9965,516,10481,3261,12.265,glm-5.3
2022-09-01,0xcbf3c9b38003fa550a7bff5206366c1f62480ba7,918,new,new_tail,high,818.712,52,1,2.5,0.4,14.0,14.0,14.0,0.07142857142857142,1,reinforce,False,14.0,0.07142857142857142,1,4,9967,412,10379,3215,11.066,glm-5.3
2022-09-01,0xbf0cc3917b3fd004d649479148b6e67a936777c7,94,new,new_tail,high,818.712,52,1,14.0,0.07142857142857142,18.0,18.0,18.0,0.05555555555555555,1,reinforce,False,18.0,0.05555555555555555,1,4,9965,481,10446,3248,11.277,glm-5.3
2022-09-01,0x8e0db33daf2bd5237fa3c913518b81c468cb5b1c,176,new,new_popular,high,170.08,52,1,27.0,0.037037037037037035,21.0,21.0,21.0,0.047619047619047616,1,reinforce,False,21.0,0.047619047619047616,1,4,9980,544,10524,3266,14.896,glm-5.3
2022-09-01,0xcaf784dad9da1e9eb69726e8cc12b92c533b2556,124,new,new_tail,high,818.712,52,1,2.5,0.4,18.0,18.0,18.0,0.05555555555555555,1,reinforce,False,18.0,0.05555555555555555,1,4,9962,379,10341,3224,12.734,glm-5.3
2022-09-01,0x0a24b03fa2cb9b51af900c68600b3f70211b3540,573,new,new_popular,high,170.08,52,1,11.0,0.09090909090909091,21.0,21.0,21.0,0.047619047619047616,1,reinforce,False,21.0,0.047619047619047616,1,4,9956,509,10465,3252,12.727,glm-5.3
2022-09-01,0x90f1fd5464053f2a500642b6e0d407cb18e8b6bc,139,new,new_popular,high,170.08,52,1,12.0,0.08333333333333333,14.0,11.0,11.0,0.09090909090909091,1,flip,True,11.0,0.09090909090909091,1,4,9980,545,10525,3268,14.327,glm-5.3
2022-09-01,0x97eda3c9f1e4c7ef743b552ab687aa49fca804c0,280,new,new_popular,high,170.08,52,1,1.0,1.0,1.0,1.0,1.0,1.0,1,reinforce,False,1.0,1.0,1,4,9956,488,10444,3238,12.212,glm-5.3
2022-09-01,0x2d368d6a84b791d634e6f9f81908d884849fd43d,121,new,new_tail,high,818.712,52,1,18.0,0.05555555555555555,4.0,4.0,4.0,0.25,1,reinforce,False,4.0,0.25,1,4,9961,433,10394,3236,12.246,glm-5.3
