cutoff,selection,draw,episode_count,n_nodes,future_volume,future_new_cp,future_active_days
2022-06-01,reciprocity,70,82,100,8.36,1.93,0.0
2022-06-01,reciprocity,71,82,100,6.66,1.99,0.0
2022-06-01,reciprocity,72,82,100,6.48,1.81,0.0
2022-06-01,reciprocity,73,82,100,7.56,2.14,0.0
2022-06-01,reciprocity,74,82,100,5.66,1.46,0.0
2022-06-01,reciprocity,75,82,100,4.5,1.28,0.0
2022-06-01,reciprocity,76,82,100,5.32,1.5,0.0
2022-06-01,reciprocity,77,82,100,6.42,1.81,0.0
2022-06-01,reciprocity,78,82,100,6.02,1.63,0.0
2022-06-01,reciprocity,79,82,100,8.56,1.62,0.0
2022-06-01,reciprocity,80,82,100,5.82,1.62,0.0
2022-06-01,reciprocity,81,82,100,4.52,1.33,0.0
2022-06-01,reciprocity,82,82,100,5.24,1.51,0.0
2022-06-01,reciprocity,83,82,100,6.66,1.8,0.0
2022-06-01,reciprocity,84,82,100,6.74,1.95,0.0
2022-06-01,reciprocity,85,82,100,3.8,1.28,0.0
2022-06-01,reciprocity,86,82,100,10.02,1.75,0.0
2022-06-01,reciprocity,87,82,100,5.52,1.72,0.0
2022-06-01,reciprocity,88,82,100,7.94,1.83,0.0
2022-06-01,reciprocity,89,82,100,3.56,1.21,0.0
2022-06-01,reciprocity,90,82,100,6.6,1.87,0.0
2022-06-01,reciprocity,91,82,100,9.2,2.01,0.0
2022-06-01,reciprocity,92,82,100,10.46,1.92,0.0
2022-06-01,reciprocity,93,82,100,4.9,1.34,0.0
2022-06-01,reciprocity,94,82,100,4.92,1.6,0.0
2022-06-01,reciprocity,95,82,100,11.1,2.37,0.0
2022-06-01,reciprocity,96,82,100,6.54,1.85,0.0
2022-06-01,reciprocity,97,82,100,5.72,1.76,0.0
2022-06-01,reciprocity,98,82,100,11.46,2.17,0.0
2022-06-01,reciprocity,99,82,100,4.5,1.56,0.0
2022-06-01,reciprocity,100,82,100,6.18,1.95,0.0
2022-06-01,reciprocity,101,82,100,6.24,1.72,0.0
2022-06-01,reciprocity,102,82,100,7.6,1.78,0.0
2022-06-01,reciprocity,103,82,100,5.84,1.59,0.0
2022-06-01,reciprocity,104,82,100,9.88,1.99,0.0
2022-06-01,reciprocity,105,82,100,6.8,2.07,0.0
2022-06-01,reciprocity,106,82,100,7.78,1.96,0.0
2022-06-01,reciprocity,107,82,100,6.42,1.42,0.0
2022-06-01,reciprocity,108,82,100,5.52,1.53,0.0
2022-06-01,reciprocity,109,82,100,10.02,1.56,0.0
2022-06-01,reciprocity,110,82,100,7.64,1.89,0.0
2022-06-01,reciprocity,111,82,100,9.14,2.05,0.0
2022-06-01,reciprocity,112,82,100,5.26,1.72,0.0
2022-06-01,reciprocity,113,82,100,8.76,1.62,0.0
2022-06-01,reciprocity,114,82,100,6.34,2.04,0.0
2022-06-01,reciprocity,115,82,100,4.2,1.23,0.0
2022-06-01,reciprocity,116,82,100,5.7,1.88,0.0
2022-06-01,reciprocity,117,82,100,11.62,1.99,0.0
2022-06-01,reciprocity,118,82,100,4.2,1.47,0.0
2022-06-01,reciprocity,119,82,100,7.52,1.73,0.0
2022-06-01,reciprocity,120,82,100,6.2,1.9,0.0
2022-06-01,reciprocity,121,82,100,6.72,1.72,0.0
2022-06-01,reciprocity,122,82,100,5.94,1.78,0.0
2022-06-01,reciprocity,123,82,100,6.76,1.73,0.0
2022-06-01,reciprocity,124,82,100,7.4,2.08,0.0
2022-06-01,reciprocity,125,82,100,6.72,2.02,0.0
2022-06-01,reciprocity,126,82,100,6.34,1.81,0.0
2022-06-01,reciprocity,127,82,100,8.64,1.8,0.0
2022-06-01,reciprocity,128,82,100,5.1,1.6,0.0
2022-06-01,reciprocity,129,82,100,4.96,1.5,0.0
2022-06-01,reciprocity,130,82,100,6.72,1.66,0.0
2022-06-01,reciprocity,131,82,100,6.48,1.85,0.0
2022-06-01,reciprocity,132,82,100,5.34,1.54,0.0
2022-06-01,reciprocity,133,82,100,6.88,1.74,0.0
2022-06-01,reciprocity,134,82,100,8.08,1.34,0.0
2022-06-01,reciprocity,135,82,100,10.24,2.15,0.0
2022-06-01,reciprocity,136,82,100,11.2,1.84,0.0
2022-06-01,reciprocity,137,82,100,5.94,1.94,0.0
2022-06-01,reciprocity,138,82,100,7.68,1.95,0.0
2022-06-01,reciprocity,139,82,100,9.7,1.57,0.0
2022-06-01,reciprocity,140,82,100,4.54,1.46,0.0
2022-06-01,reciprocity,141,82,100,5.0,1.49,0.0
2022-06-01,reciprocity,142,82,100,7.6,2.03,0.0
2022-06-01,reciprocity,143,82,100,10.22,1.78,0.0
2022-06-01,reciprocity,144,82,100,7.46,1.84,0.0
2022-06-01,reciprocity,145,82,100,7.14,2.02,0.0
2022-06-01,reciprocity,146,82,100,9.14,1.78,0.0
2022-06-01,reciprocity,147,82,100,7.46,1.84,0.0
2022-06-01,reciprocity,148,82,100,6.06,1.62,0.0
2022-06-01,reciprocity,149,82,100,5.22,1.34,0.0
2022-06-01,reciprocity,150,82,100,8.5,1.87,0.0
2022-06-01,reciprocity,151,82,100,5.76,1.8,0.0
2022-06-01,reciprocity,152,82,100,4.14,1.34,0.0
2022-06-01,reciprocity,153,82,100,4.1,1.32,0.0
2022-06-01,reciprocity,154,82,100,8.8,1.55,0.0
2022-06-01,reciprocity,155,82,100,10.22,2.1,0.0
2022-06-01,reciprocity,156,82,100,5.5,1.8,0.0
2022-06-01,reciprocity,157,82,100,10.74,2.03,0.0
2022-06-01,reciprocity,158,82,100,7.42,1.71,0.0
2022-06-01,reciprocity,159,82,100,7.38,1.9,0.0
2022-06-01,reciprocity,160,82,100,10.12,1.87,0.0
2022-06-01,reciprocity,161,82,100,9.28,1.49,0.0
2022-06-01,reciprocity,162,82,100,7.98,1.45,0.0
2022-06-01,reciprocity,163,82,100,8.28,2.14,0.0
2022-06-01,reciprocity,164,82,100,5.72,1.56,0.0
2022-06-01,reciprocity,165,82,100,7.78,2.16,0.0
2022-06-01,reciprocity,166,82,100,5.82,1.51,0.0
2022-06-01,reciprocity,167,82,100,6.34,1.83,0.0
2022-06-01,reciprocity,168,82,100,6.22,2.0,0.0
2022-06-01,reciprocity,169,82,100,5.74,1.63,0.0
2022-06-01,reciprocity,170,82,100,5.34,1.39,0.0
2022-06-01,reciprocity,171,82,100,12.18,2.52,0.0
2022-06-01,reciprocity,172,82,100,4.88,1.52,0.0
2022-06-01,reciprocity,173,82,100,6.86,2.0,0.0
2022-06-01,reciprocity,174,82,100,6.56,1.75,0.0
2022-06-01,reciprocity,175,82,100,5.5,1.69,0.0
2022-06-01,reciprocity,176,82,100,8.0,1.75,0.0
2022-06-01,reciprocity,177,82,100,5.92,1.67,0.0
2022-06-01,reciprocity,178,82,100,7.0,1.95,0.0
2022-06-01,reciprocity,179,82,100,10.44,2.04,0.0
2022-06-01,reciprocity,180,82,100,9.92,1.93,0.0
2022-06-01,reciprocity,181,82,100,5.44,1.42,0.0
2022-06-01,reciprocity,182,82,100,6.22,1.83,0.0
2022-06-01,reciprocity,183,82,100,8.68,1.42,0.0
2022-06-01,reciprocity,184,82,100,5.76,1.55,0.0
2022-06-01,reciprocity,185,82,100,5.84,1.7,0.0
2022-06-01,reciprocity,186,82,100,6.62,1.9,0.0
2022-06-01,reciprocity,187,82,100,5.92,1.69,0.0
2022-06-01,reciprocity,188,82,100,11.62,2.05,0.0
2022-06-01,reciprocity,189,82,100,5.92,1.45,0.0
2022-06-01,reciprocity,190,82,100,5.3,1.46,0.0
2022-06-01,reciprocity,191,82,100,5.82,1.77,0.0
2022-06-01,reciprocity,192,82,100,8.1,1.94,0.0
2022-06-01,reciprocity,193,82,100,6.94,1.85,0.0
2022-06-01,reciprocity,194,82,100,5.68,1.42,0.0
2022-06-01,reciprocity,195,82,100,8.84,2.27,0.0
2022-06-01,reciprocity,196,82,100,10.78,2.14,0.0
2022-06-01,reciprocity,197,82,100,9.04,1.82,0.0
2022-06-01,reciprocity,198,82,100,7.58,2.03,0.0
2022-06-01,reciprocity,199,82,100,4.96,1.64,0.0
2022-06-01,reciprocity,200,82,100,4.74,1.44,0.0
2022-07-01,volume,0,79,100,15.14,2.84,0.0
2022-07-01,volume,1,79,100,8.18,1.87,0.0
2022-07-01,volume,2,79,100,16.94,1.77,0.0
2022-07-01,volume,3,79,100,10.42,1.91,0.0
2022-07-01,volume,4,79,100,15.36,2.58,0.0
2022-07-01,volume,5,79,100,16.46,2.13,0.0
2022-07-01,volume,6,79,100,7.72,2.37,0.0
2022-07-01,volume,7,79,100,11.86,2.16,0.0
2022-07-01,volume,8,79,100,8.44,1.92,0.0
2022-07-01,volume,9,79,100,6.12,2.34,0.0
2022-07-01,volume,10,79,100,7.06,1.99,0.0
2022-07-01,volume,11,79,100,9.76,2.45,0.0
2022-07-01,volume,12,79,100,7.14,1.8,0.0
2022-07-01,volume,13,79,100,7.86,2.18,0.0
2022-07-01,volume,14,79,100,9.96,2.86,0.0
2022-07-01,volume,15,79,100,8.24,1.99,0.0
2022-07-01,volume,16,79,100,10.54,2.34,0.0
2022-07-01,volume,17,79,100,9.2,2.76,0.0
2022-07-01,volume,18,79,100,15.7,2.36,0.0
2022-07-01,volume,19,79,100,13.28,2.77,0.0
2022-07-01,volume,20,79,100,9.38,2.11,0.0
2022-07-01,volume,21,79,100,9.76,2.43,0.0
2022-07-01,volume,22,79,100,12.04,2.06,0.0
2022-07-01,volume,23,79,100,8.34,2.59,0.0
2022-07-01,volume,24,79,100,8.14,2.07,0.0
2022-07-01,volume,25,79,100,8.74,2.54,0.0
2022-07-01,volume,26,79,100,9.32,2.7,0.0
2022-07-01,volume,27,79,100,13.38,2.65,0.0
2022-07-01,volume,28,79,100,11.7,2.34,0.0
2022-07-01,volume,29,79,100,8.34,2.01,0.0
2022-07-01,volume,30,79,100,5.46,1.67,0.0
2022-07-01,volume,31,79,100,12.48,2.27,0.0
2022-07-01,volume,32,79,100,14.78,2.29,0.0
2022-07-01,volume,33,79,100,11.84,2.04,0.0
2022-07-01,volume,34,79,100,15.32,2.41,0.0
2022-07-01,volume,35,79,100,6.96,1.86,0.0
2022-07-01,volume,36,79,100,9.6,2.37,0.0
2022-07-01,volume,37,79,100,9.54,2.26,0.0
2022-07-01,volume,38,79,100,11.48,2.22,0.0
2022-07-01,volume,39,79,100,14.72,2.57,0.0
2022-07-01,volume,40,79,100,12.0,2.43,0.0
2022-07-01,volume,41,79,100,8.28,2.31,0.0
2022-07-01,volume,42,79,100,7.6,2.32,0.0
2022-07-01,volume,43,79,100,10.3,2.04,0.0
2022-07-01,volume,44,79,100,11.16,2.34,0.0
2022-07-01,volume,45,79,100,9.66,2.64,0.0
2022-07-01,volume,46,79,100,13.02,1.89,0.0
2022-07-01,volume,47,79,100,6.44,1.93,0.0
2022-07-01,volume,48,79,100,9.98,1.69,0.0
2022-07-01,volume,49,79,100,10.26,2.8,0.0
2022-07-01,volume,50,79,100,11.54,2.08,0.0
2022-07-01,volume,51,79,100,8.76,2.27,0.0
2022-07-01,volume,52,79,100,14.1,2.56,0.0
2022-07-01,volume,53,79,100,7.04,1.84,0.0
2022-07-01,volume,54,79,100,7.38,2.02,0.0
2022-07-01,volume,55,79,100,8.5,2.33,0.0
2022-07-01,volume,56,79,100,11.04,2.18,0.0
2022-07-01,volume,57,79,100,10.9,2.33,0.0
2022-07-01,volume,58,79,100,11.78,2.44,0.0
2022-07-01,volume,59,79,100,16.38,2.26,0.0
2022-07-01,volume,60,79,100,9.62,1.75,0.0
2022-07-01,volume,61,79,100,15.6,2.74,0.0
2022-07-01,volume,62,79,100,15.88,2.09,0.0
2022-07-01,volume,63,79,100,6.44,1.9,0.0
2022-07-01,volume,64,79,100,11.46,2.4,0.0
2022-07-01,volume,65,79,100,8.86,2.04,0.0
2022-07-01,volume,66,79,100,6.1,1.84,0.0
2022-07-01,volume,67,79,100,12.66,2.42,0.0
2022-07-01,volume,68,79,100,9.96,2.45,0.0
2022-07-01,volume,69,79,100,11.86,2.25,0.0
2022-07-01,volume,70,79,100,14.34,2.81,0.0
2022-07-01,volume,71,79,100,13.88,2.46,0.0
2022-07-01,volume,72,79,100,13.24,3.07,0.0
2022-07-01,volume,73,79,100,11.12,2.08,0.0
2022-07-01,volume,74,79,100,10.68,1.77,0.0
2022-07-01,volume,75,79,100,8.44,2.3,0.0
2022-07-01,volume,76,79,100,8.46,1.6,0.0
2022-07-01,volume,77,79,100,12.02,1.97,0.0
2022-07-01,volume,78,79,100,11.7,2.27,0.0
2022-07-01,volume,79,79,100,11.1,1.99,0.0
2022-07-01,volume,80,79,100,11.72,1.75,0.0
2022-07-01,volume,81,79,100,6.92,2.1,0.0
2022-07-01,volume,82,79,100,6.86,1.99,0.0
2022-07-01,volume,83,79,100,11.0,2.65,0.0
2022-07-01,volume,84,79,100,15.12,2.37,0.0
2022-07-01,volume,85,79,100,13.54,2.79,0.0
2022-07-01,volume,86,79,100,11.7,1.99,0.0
2022-07-01,volume,87,79,100,12.2,2.13,0.0
2022-07-01,volume,88,79,100,18.12,2.37,0.0
2022-07-01,volume,89,79,100,12.62,2.66,0.0
2022-07-01,volume,90,79,100,10.16,2.72,0.0
2022-07-01,volume,91,79,100,10.56,2.39,0.0
2022-07-01,volume,92,79,100,12.26,2.26,0.0
2022-07-01,volume,93,79,100,9.92,2.72,0.0
2022-07-01,volume,94,79,100,9.7,2.64,0.0
2022-07-01,volume,95,79,100,12.08,2.48,0.0
2022-07-01,volume,96,79,100,12.32,2.5,0.0
2022-07-01,volume,97,79,100,9.08,2.31,0.0
2022-07-01,volume,98,79,100,7.54,2.29,0.0
2022-07-01,volume,99,79,100,11.22,2.24,0.0
2022-07-01,volume,100,79,100,11.04,1.73,0.0
2022-07-01,volume,101,79,100,13.14,2.37,0.0
2022-07-01,volume,102,79,100,10.66,1.99,0.0
2022-07-01,volume,103,79,100,10.58,1.93,0.0
2022-07-01,volume,104,79,100,13.08,2.3,0.0
2022-07-01,volume,105,79,100,9.46,2.41,0.0
2022-07-01,volume,106,79,100,7.08,2.08,0.0
2022-07-01,volume,107,79,100,12.82,1.7,0.0
2022-07-01,volume,108,79,100,16.4,2.11,0.0
2022-07-01,volume,109,79,100,13.86,2.41,0.0
2022-07-01,volume,110,79,100,9.38,2.01,0.0
2022-07-01,volume,111,79,100,9.74,1.72,0.0
2022-07-01,volume,112,79,100,11.82,2.45,0.0
2022-07-01,volume,113,79,100,10.52,2.38,0.0
2022-07-01,volume,114,79,100,11.46,2.77,0.0
2022-07-01,volume,115,79,100,12.36,2.9,0.0
2022-07-01,volume,116,79,100,9.92,1.78,0.0
2022-07-01,volume,117,79,100,10.24,2.48,0.0
2022-07-01,volume,118,79,100,9.64,2.68,0.0
2022-07-01,volume,119,79,100,6.96,1.97,0.0
2022-07-01,volume,120,79,100,11.62,2.17,0.0
2022-07-01,volume,121,79,100,15.78,2.23,0.0
2022-07-01,volume,122,79,100,13.48,2.26,0.0
2022-07-01,volume,123,79,100,18.36,2.65,0.0
2022-07-01,volume,124,79,100,9.5,2.42,0.0
2022-07-01,volume,125,79,100,10.86,2.18,0.0
2022-07-01,volume,126,79,100,12.22,2.11,0.0
2022-07-01,volume,127,79,100,8.26,2.44,0.0
2022-07-01,volume,128,79,100,13.66,2.55,0.0
2022-07-01,volume,129,79,100,8.78,1.57,0.0
2022-07-01,volume,130,79,100,12.56,2.22,0.0
2022-07-01,volume,131,79,100,9.14,1.87,0.0
2022-07-01,volume,132,79,100,8.96,2.43,0.0
2022-07-01,volume,133,79,100,9.52,2.05,0.0
2022-07-01,volume,134,79,100,11.66,2.83,0.0
2022-07-01,volume,135,79,100,8.4,2.33,0.0
2022-07-01,volume,136,79,100,9.14,1.84,0.0
2022-07-01,volume,137,79,100,13.06,2.57,0.0
2022-07-01,volume,138,79,100,8.28,1.97,0.0
2022-07-01,volume,139,79,100,11.34,2.28,0.0
2022-07-01,volume,140,79,100,11.02,2.19,0.0
2022-07-01,volume,141,79,100,9.62,1.14,0.0
2022-07-01,volume,142,79,100,11.94,2.41,0.0
2022-07-01,volume,143,79,100,7.26,1.93,0.0
2022-07-01,volume,144,79,100,11.34,2.07,0.0
2022-07-01,volume,145,79,100,11.62,2.61,0.0
2022-07-01,volume,146,79,100,15.06,1.9,0.0
2022-07-01,volume,147,79,100,10.14,2.28,0.0
2022-07-01,volume,148,79,100,11.62,1.71,0.0
2022-07-01,volume,149,79,100,11.88,2.12,0.0
2022-07-01,volume,150,79,100,10.64,2.49,0.0
2022-07-01,volume,151,79,100,8.28,2.13,0.0
2022-07-01,volume,152,79,100,11.8,2.12,0.0
2022-07-01,volume,153,79,100,8.88,2.73,0.0
2022-07-01,volume,154,79,100,9.16,1.96,0.0
2022-07-01,volume,155,79,100,10.88,1.82,0.0
2022-07-01,volume,156,79,100,12.16,1.73,0.0
2022-07-01,volume,157,79,100,11.3,1.55,0.0
2022-07-01,volume,158,79,100,8.28,2.32,0.0
2022-07-01,volume,159,79,100,16.2,2.06,0.0
2022-07-01,volume,160,79,100,11.48,1.99,0.0
2022-07-01,volume,161,79,100,13.02,2.57,0.0
2022-07-01,volume,162,79,100,15.24,2.4,0.0
2022-07-01,volume,163,79,100,9.22,1.63,0.0
2022-07-01,volume,164,79,100,7.52,2.0,0.0
2022-07-01,volume,165,79,100,9.9,1.98,0.0
2022-07-01,volume,166,79,100,10.84,2.56,0.0
2022-07-01,volume,167,79,100,7.48,2.13,0.0
2022-07-01,volume,168,79,100,10.9,2.22,0.0
2022-07-01,volume,169,79,100,14.0,1.81,0.0
2022-07-01,volume,170,79,100,10.28,2.31,0.0
2022-07-01,volume,171,79,100,16.08,1.85,0.0
2022-07-01,volume,172,79,100,9.02,2.41,0.0
2022-07-01,volume,173,79,100,12.02,2.44,0.0
2022-07-01,volume,174,79,100,8.1,2.57,0.0
2022-07-01,volume,175,79,100,7.08,1.84,0.0
2022-07-01,volume,176,79,100,15.9,1.87,0.0
2022-07-01,volume,177,79,100,7.96,1.94,0.0
2022-07-01,volume,178,79,100,11.5,2.18,0.0
2022-07-01,volume,179,79,100,8.54,2.31,0.0
2022-07-01,volume,180,79,100,7.64,2.71,0.0
2022-07-01,volume,181,79,100,9.12,2.34,0.0
2022-07-01,volume,182,79,100,14.9,2.11,0.0
2022-07-01,volume,183,79,100,12.4,1.89,0.0
2022-07-01,volume,184,79,100,9.34,2.42,0.0
2022-07-01,volume,185,79,100,10.98,2.2,0.0
2022-07-01,volume,186,79,100,11.46,2.19,0.0
2022-07-01,volume,187,79,100,7.46,1.87,0.0
2022-07-01,volume,188,79,100,8.44,1.96,0.0
2022-07-01,volume,189,79,100,8.08,2.06,0.0
2022-07-01,volume,190,79,100,8.4,2.18,0.0
2022-07-01,volume,191,79,100,8.04,1.75,0.0
2022-07-01,volume,192,79,100,7.96,2.42,0.0
2022-07-01,volume,193,79,100,13.94,2.07,0.0
2022-07-01,volume,194,79,100,7.24,2.34,0.0
2022-07-01,volume,195,79,100,9.5,1.83,0.0
2022-07-01,volume,196,79,100,11.06,2.93,0.0
2022-07-01,volume,197,79,100,13.9,2.36,0.0
2022-07-01,volume,198,79,100,8.68,2.9,0.0
2022-07-01,volume,199,79,100,16.18,2.06,0.0
2022-07-01,volume,200,79,100,14.92,1.91,0.0
2022-07-01,density,0,79,100,12.0,1.53,0.0
2022-07-01,density,1,79,100,8.58,1.99,0.0
2022-07-01,density,2,79,100,12.04,1.8,0.0
2022-07-01,density,3,79,100,16.92,2.63,0.0
2022-07-01,density,4,79,100,12.4,2.0,0.0
2022-07-01,density,5,79,100,14.04,2.04,0.0
2022-07-01,density,6,79,100,11.32,1.65,0.0
2022-07-01,density,7,79,100,8.98,2.29,0.0
2022-07-01,density,8,79,100,8.9,2.64,0.0
2022-07-01,density,9,79,100,8.82,2.49,0.0
2022-07-01,density,10,79,100,12.94,2.04,0.0
2022-07-01,density,11,79,100,8.56,2.09,0.0
2022-07-01,density,12,79,100,12.06,2.08,0.0
2022-07-01,density,13,79,100,13.84,2.09,0.0
2022-07-01,density,14,79,100,6.98,1.95,0.0
2022-07-01,density,15,79,100,10.94,2.09,0.0
2022-07-01,density,16,79,100,11.38,2.44,0.0
2022-07-01,density,17,79,100,17.14,2.81,0.0
2022-07-01,density,18,79,100,14.12,2.13,0.0
2022-07-01,density,19,79,100,10.26,2.22,0.0
2022-07-01,density,20,79,100,10.48,2.55,0.0
2022-07-01,density,21,79,100,12.54,2.42,0.0
2022-07-01,density,22,79,100,13.48,2.85,0.0
2022-07-01,density,23,79,100,16.06,2.54,0.0
2022-07-01,density,24,79,100,8.6,2.22,0.0
2022-07-01,density,25,79,100,8.04,2.04,0.0
2022-07-01,density,26,79,100,10.42,2.11,0.0
2022-07-01,density,27,79,100,10.62,2.9,0.0
2022-07-01,density,28,79,100,15.38,2.17,0.0
2022-07-01,density,29,79,100,6.3,1.72,0.0
2022-07-01,density,30,79,100,8.16,2.18,0.0
2022-07-01,density,31,79,100,8.7,2.54,0.0
2022-07-01,density,32,79,100,12.78,2.47,0.0
2022-07-01,density,33,79,100,15.98,2.51,0.0
2022-07-01,density,34,79,100,13.58,2.34,0.0
2022-07-01,density,35,79,100,8.36,1.91,0.0
2022-07-01,density,36,79,100,13.66,2.66,0.0
2022-07-01,density,37,79,100,11.86,2.61,0.0
2022-07-01,density,38,79,100,7.68,1.88,0.0
2022-07-01,density,39,79,100,13.54,2.73,0.0
2022-07-01,density,40,79,100,9.64,2.14,0.0
2022-07-01,density,41,79,100,13.04,2.31,0.0
2022-07-01,density,42,79,100,11.44,2.79,0.0
2022-07-01,density,43,79,100,10.26,1.95,0.0
2022-07-01,density,44,79,100,10.12,2.36,0.0
2022-07-01,density,45,79,100,8.52,2.57,0.0
2022-07-01,density,46,79,100,13.74,1.81,0.0
2022-07-01,density,47,79,100,8.58,2.38,0.0
2022-07-01,density,48,79,100,7.08,1.85,0.0
2022-07-01,density,49,79,100,8.78,2.12,0.0
2022-07-01,density,50,79,100,13.14,2.21,0.0
2022-07-01,density,51,79,100,6.4,1.34,0.0
2022-07-01,density,52,79,100,13.9,2.22,0.0
2022-07-01,density,53,79,100,13.32,1.71,0.0
2022-07-01,density,54,79,100,11.72,2.32,0.0
2022-07-01,density,55,79,100,16.06,2.35,0.0
2022-07-01,density,56,79,100,11.42,2.27,0.0
2022-07-01,density,57,79,100,6.74,2.0,0.0
2022-07-01,density,58,79,100,12.26,2.35,0.0
2022-07-01,density,59,79,100,7.76,2.2,0.0
2022-07-01,density,60,79,100,8.34,1.92,0.0
2022-07-01,density,61,79,100,13.0,2.15,0.0
2022-07-01,density,62,79,100,13.34,2.75,0.0
2022-07-01,density,63,79,100,8.56,2.29,0.0
2022-07-01,density,64,79,100,14.36,1.99,0.0
2022-07-01,density,65,79,100,9.44,2.19,0.0
2022-07-01,density,66,79,100,11.48,2.09,0.0
2022-07-01,density,67,79,100,7.8,1.78,0.0
2022-07-01,density,68,79,100,12.92,1.8,0.0
2022-07-01,density,69,79,100,8.64,1.77,0.0
2022-07-01,density,70,79,100,15.14,2.04,0.0
2022-07-01,density,71,79,100,10.14,1.83,0.0
2022-07-01,density,72,79,100,12.12,2.31,0.0
2022-07-01,density,73,79,100,13.32,2.72,0.0
2022-07-01,density,74,79,100,11.84,2.16,0.0
2022-07-01,density,75,79,100,12.7,2.49,0.0
2022-07-01,density,76,79,100,8.76,2.04,0.0
2022-07-01,density,77,79,100,9.48,2.64,0.0
2022-07-01,density,78,79,100,15.68,2.37,0.0
2022-07-01,density,79,79,100,13.04,1.92,0.0
2022-07-01,density,80,79,100,14.0,2.49,0.0
2022-07-01,density,81,79,100,11.94,2.3,0.0
2022-07-01,density,82,79,100,7.98,2.21,0.0
2022-07-01,density,83,79,100,17.68,2.72,0.0
2022-07-01,density,84,79,100,8.72,2.57,0.0
2022-07-01,density,85,79,100,10.5,2.65,0.0
2022-07-01,density,86,79,100,8.98,1.99,0.0
2022-07-01,density,87,79,100,8.16,1.97,0.0
2022-07-01,density,88,79,100,5.82,1.89,0.0
2022-07-01,density,89,79,100,11.8,2.37,0.0
2022-07-01,density,90,79,100,11.1,2.54,0.0
2022-07-01,density,91,79,100,7.02,1.66,0.0
2022-07-01,density,92,79,100,8.6,2.03,0.0
2022-07-01,density,93,79,100,7.04,2.22,0.0
2022-07-01,density,94,79,100,14.62,2.62,0.0
2022-07-01,density,95,79,100,13.58,2.23,0.0
2022-07-01,density,96,79,100,7.36,1.99,0.0
2022-07-01,density,97,79,100,11.1,2.66,0.0
2022-07-01,density,98,79,100,14.86,3.27,0.0
2022-07-01,density,99,79,100,10.92,2.62,0.0
2022-07-01,density,100,79,100,7.46,2.09,0.0
2022-07-01,density,101,79,100,8.7,2.68,0.0
2022-07-01,density,102,79,100,6.52,1.76,0.0
2022-07-01,density,103,79,100,8.64,2.02,0.0
2022-07-01,density,104,79,100,10.02,2.51,0.0
2022-07-01,density,105,79,100,8.78,2.59,0.0
2022-07-01,density,106,79,100,12.42,2.12,0.0
2022-07-01,density,107,79,100,7.7,2.21,0.0
2022-07-01,density,108,79,100,6.44,1.9,0.0
2022-07-01,density,109,79,100,13.12,2.68,0.0
2022-07-01,density,110,79,100,10.94,2.29,0.0
2022-07-01,density,111,79,100,13.18,1.86,0.0
2022-07-01,density,112,79,100,15.04,2.42,0.0
2022-07-01,density,113,79,100,10.62,2.66,0.0
2022-07-01,density,114,79,100,14.66,2.39,0.0
2022-07-01,density,115,79,100,12.58,2.26,0.0
2022-07-01,density,116,79,100,9.3,2.25,0.0
2022-07-01,density,117,79,100,12.4,2.17,0.0
2022-07-01,density,118,79,100,9.06,2.45,0.0
2022-07-01,density,119,79,100,12.2,2.51,0.0
2022-07-01,density,120,79,100,12.1,2.46,0.0
2022-07-01,density,121,79,100,12.78,1.98,0.0
2022-07-01,density,122,79,100,11.56,2.58,0.0
2022-07-01,density,123,79,100,8.32,1.9,0.0
2022-07-01,density,124,79,100,10.68,2.29,0.0
2022-07-01,density,125,79,100,13.9,3.01,0.0
2022-07-01,density,126,79,100,13.46,2.7,0.0
2022-07-01,density,127,79,100,12.9,2.63,0.0
2022-07-01,density,128,79,100,12.78,1.89,0.0
2022-07-01,density,129,79,100,11.26,2.83,0.0
2022-07-01,density,130,79,100,7.56,1.76,0.0
2022-07-01,density,131,79,100,8.98,1.94,0.0
2022-07-01,density,132,79,100,11.42,1.85,0.0
2022-07-01,density,133,79,100,12.4,2.31,0.0
2022-07-01,density,134,79,100,13.44,2.33,0.0
2022-07-01,density,135,79,100,14.2,2.42,0.0
2022-07-01,density,136,79,100,12.34,2.52,0.0
2022-07-01,density,137,79,100,15.54,2.16,0.0
2022-07-01,density,138,79,100,7.78,2.33,0.0
2022-07-01,density,139,79,100,11.28,2.22,0.0
2022-07-01,density,140,79,100,16.16,1.83,0.0
2022-07-01,density,141,79,100,9.58,1.65,0.0
2022-07-01,density,142,79,100,11.48,2.81,0.0
2022-07-01,density,143,79,100,14.26,2.65,0.0
2022-07-01,density,144,79,100,16.0,2.47,0.0
2022-07-01,density,145,79,100,15.92,2.05,0.0
2022-07-01,density,146,79,100,9.2,2.38,0.0
2022-07-01,density,147,79,100,13.52,1.84,0.0
2022-07-01,density,148,79,100,7.16,2.03,0.0
2022-07-01,density,149,79,100,14.1,2.44,0.0
2022-07-01,density,150,79,100,7.22,2.11,0.0
2022-07-01,density,151,79,100,8.92,2.62,0.0
2022-07-01,density,152,79,100,15.04,2.05,0.0
2022-07-01,density,153,79,100,12.98,2.42,0.0
2022-07-01,density,154,79,100,9.56,1.73,0.0
2022-07-01,density,155,79,100,10.08,2.16,0.0
2022-07-01,density,156,79,100,9.9,2.71,0.0
2022-07-01,density,157,79,100,8.0,1.97,0.0
