target_address,bridges_events,icf_score_p1,icf_raw_signal
0x01d6f0b38e2814dd8ef0163bfc05492eb7ea9b23,77,29.95913363053219,0.9277108433734939
0x9a477a3a08bd1fd00fc4ec362c4445d4701aab6d,80,29.925702502497003,7.999999999999999
0xec36697c3c8c8e385b37e17df40dbcbe2dbd9ffc,142,29.922298809683053,1.0000000000000002
0xd5c73e8d2307591048646c6609d92d32c90fd2d6,39,29.90620865554268,12.999999999999998
0x185e14cf93cf7e633a4b0333fe6a43bbf4cbb94a,66,29.899929407836154,0.9166666666666667
0x2de1293d3bfeee6f205cb0d1e7445d19590d758d,38,29.888888888888893,0.5205479452054794
0x4e9cfd9dc692565e61e157e1f61339d869381b50,79,29.859163716504515,4.9375
0x8359d5f3d4b678ecbb620c8edfea12dd3e7db497,381,29.829561004394797,0.9896103896103898
0x438c2c26ba193a0169060157c44e17d0185c4265,73,29.822331974818187,0.37435897435897436
0xce35751d72af2c135f3931cc4661c203b7d15de6,68,29.813796610715855,8.5
0x62ddf298eb9f52e8316dba97bde6bb02bc14bfe9,465,29.807934496146366,5.10989010989011
0xfa6a44ac17670d2c37c55f753a1ad5131ad97dcd,455,29.7925866256673,15.16666666666668
0x591f8a2decc1c86cce0c7bea22fa921c2c72fb95,161,29.738025971327477,1.3089430894308944
0xf11bd77224e3c68f5e9a0da143a0f6bf61d915a7,115,29.717143116730387,0.5528846153846153
0xfc576e579aacc0e122f1ac84e3f7f64b2ea31383,149,29.705539141555825,1.0567375886524821
0x19c7545e41e94d9be68ee4600287dc4e98e82712,77,29.688275414905565,0.1969309462915601
0xfe65e81a79c0b93094f2be676f6e5ffa26fb99e0,59,29.627832173075568,4.916666666666667
0x9e44f1c56bf55cc0818ca36bf8cf1df4722bdf47,112,29.620709588932602,1.623188405797102
0xb54842ed600d0a7524e8fd24ff0b29b24f6e30d7,195,29.610136756453446,2.9104477611940287
0xa0fe85972c662e9ff2773942fa35302327ae0859,87,29.52078696969098,3.782608695652174
0x677e9ede2f94743ee5c8545779ffa64f6aded332,53,29.506631500112558,2.3043478260869565
0x05f5eb1f02acb65df6a2f0f6d7ba36490ee2d693,31,29.433734939759034,0.7948717948717949
0x9a430003baed68f7cf460de24182ee8f83faff00,66,29.40915631341267,3.142857142857143
0x5b58aeebafe359fe5b19ae3b41048ab859f4bc87,48,29.40875363652948,1.9999999999999998
0x86c018a1f37a404f496668e04dba16219e47f250,56,29.332283641208672,0.9491525423728816
0xb5af7e70f0b307d07d6546eb046a0790e305bb56,48,29.32245276420064,0.4137931034482759
0x0e8dff089deb65e592e6b7bc6fe2dd9ab255205f,297,29.316825295045902,0.6570796460176995
0xf3d0cb1b3db63a5f98a0ecb05d0d9f263058b7cb,261,29.314225272490617,1.065306122448979
0x1978ff6f1c0a3760696169b001647f7f7d9600c8,161,29.283132619834454,1.9166666666666674
0x9b7feb7510c2162be71991798319fc89eea7a1cb,345,29.261183299240976,0.9745762711864411
0x8fcb277d4b318865345a70ae912d8949e94e0cfb,287,29.244523595593183,2.6822429906542054
0x3d1dec57ba8965e1c2645fdc4589978f9e8f7c89,51,29.186440677966097,1.3076923076923075
0x09800064d8321571e657c507e62ca92faf5c039b,105,29.174227319360373,1.09375
0xe64ebc77ef72df8a7689d8928bc004b9e7ff43b3,503,29.153925067078934,2.3179723502304155
0xc2b5abd6c14bf998607f9e727a43ea475a97454c,486,29.13977977071076,3.398601398601399
0xf55b2286b752d1b1f174cf637a7a3e9043238d94,58,29.115761644559562,2.9
0x4e9b812bf109cd768bca453778e406824e8ff5e6,186,29.115417129702607,1.3984962406015038
0x61b04d2b5cb1f1f8505e7b4e1cb3d9e8a0b15bae,136,29.112855126498907,1.8133333333333335
0x26dd4199269bec9457f84adb029db917a910c711,78,29.10173027528259,0.8297872340425533
0x9f432a2964351a7830bd9ea10f65107677d73e04,467,29.079903864902654,0.6970149253731348
0x498ef9494e36648da24fa9480db2ed5c8c636629,68,29.051681217603065,4.0
0xfde17ccd25a750a625ad5c9ff6512f975569d790,55,29.04873524430043,1.71875
0xfecc15f721386a5a7c03fd1f40bdf69395e5d4ce,35,29.044443377993396,0.19230769230769235
0xf8ce9f1bd06c7559ff45336d55b1c9de46ce019d,65,29.04360101543826,1.911764705882353
0x5b15e14e2a1680e7f95f4e55cee890a6c479617e,71,29.002105839698608,2.84
0xecaebf8f5a28a6ef322bb5428c11270ed057c497,29,29.0,0.4328358208955223
0x0d6cfc385463ff9e6ab20a4a4f71f111b53a0942,281,28.996665637977713,1.6242774566473985
0xe61c54efaa379ca8d956e15228ba00e99320675a,993,28.996061883283197,3.87890625
0x16fdf79d77413e6cf6f4b56f552399433bc04be5,105,28.96299428144816,2.9166666666666674
0xcf4609de1de9e393b064e5926dc85382e24ecb9a,95,28.94550591419797,3.6538461538461537
0x4f81b90b3d62592cdc20ed713503c608fd1eb644,185,28.917501775508605,5.2857142857142865
0x4fae31dcf3775d1cab577c755c742dcec0d8b9fc,288,28.890295806337683,6.127659574468084
0x598ce158e94a87ebef2c6865d37b63dac4312c06,136,28.88211657401322,1.5111111111111108
0x304b739ebf7ccd2bed1650cd495a91c3d4ef0286,240,28.863823108050433,2.33009708737864
0x1986521f6caf7e3dbeab041e0578c62da5dd11af,92,28.851670783646917,1.0222222222222221
0x0dec2c1f5825755d90748792392101b26cc6046a,437,28.793023269519274,3.901785714285717
0xc04208f289d3842ac168f2c373b3164e1d872650,303,28.772992876000536,2.681415929203542
0x2d2111451bf3cd2be4831d0a5942a60f9f7dc2e7,104,28.744465171939265,1.7627118644067798
0x0d9043db45efb536b95fa4495e4afdd14005875c,894,28.732899617028274,1.982261640798228
0xc14da9a159a5ca7ade851f9a9c33a2d1e5d22724,60,28.709922647757985,0.7792207792207794
0xc0315c4f905c1b939786b28f473d6c56d1d2dfe1,119,28.674497754517226,2.0169491525423733
0xf1637adedeb89559c70481c3cb4f74ebac80d829,86,28.67018034032761,0.5341614906832296
0x19461698453e26b98cee5b984e1a86e13c0f68be,152,28.505900239459578,10.133333333333331
0x559c4b03a2474b04074c3678d08fd5b8bae85028,78,28.481386974126245,1.026315789473684
0x6a3d28f89d96c7d77f7fc7205a99d659e5054a68,191,28.463831187209237,1.9292929292929297
0xa123b88714b76762ec9e1e35db6b2637bc9aa2a3,75,28.431372885988832,1.4150943396226414
0xea071790fdf8cb000133aa4c31051f409714474b,99,28.40584318885869,1.5967741935483866
0xb11d83c6f375e51b2a4085a8ff315063640e2aae,73,28.403513937966235,0.5177304964539006
0xfd2204757ab46355e60251386f823960acccefe7,462,28.403127868239846,0.6562499999999997
0x6609bfb5bc43eddc0c2c589de3a541edcf46532d,33,28.401853011472724,1.5
0xdc1d1a5682e5331f94a99f0bcab3b6414701b356,414,28.386104433605194,5.3076923076923075
0x8a642fb663205a7e26a4ac9eb8bd658ff0b6fef0,49,28.378441365916075,1.1666666666666665
0xcb65429369ed1fbdcc83b1b84cb0f73f8db2469c,31,28.34562211981567,0.96875
0x3d9456ad6463a77bd77123cb4836e463030bfab4,101,28.331050918314528,1.1744186046511627
0x8b76a6c8e74929ff38d9db7989d7d78a777cb67d,61,28.292424664784935,1.7941176470588236
0x47d278101ee9335c3a3baa14fe184f757229a7b8,42,28.288984217493223,0.43749999999999994
0x498cf91288ee77aa0ae3425d3a7046c860c06520,39,28.266628245240085,9.75
0xaa884bfc4b6decd8002e20e21acb126e4c985a4b,488,28.252484470663003,2.050420168067229
0x2a259f94ede30a0499f1d83ff534026f6717f4f7,68,28.20012885232179,1.0793650793650793
0x1dbb987451d845021d6e585dea2c56e62d113a2c,190,28.185859814532886,1.1176470588235299
0x55dbac71d136a8ad02edd815b1e1b9217e4a9e22,75,28.166594626394158,0.925925925925926
0x0d1e994cf5231f9d808b995c6527718d128a84b9,234,28.123868172337154,2.8192771084337354
0x77e62fb482027eca49b160e6f7b699fd3621f68f,101,28.10889840252903,1.4027777777777783
0x421388a1c547575c614e544f808021d580688263,105,28.07134475915791,1.4383561643835616
0x1d7b087234d89510be132f8835c04d696be4f43a,45,28.046904315196997,0.5624999999999999
0x5080b717e5ed21adc5eefac5476f63cf3e454a5d,150,28.014111817380204,1.5624999999999996
0x10ad2f19fc096f196f15f8cad987e5576adee9bc,28,28.0,0.8
0xa52272a01bba36a827a62d1d2b48053844a42e70,164,27.9928743029449,1.0186335403726707
0x3e9dd7801a609eb1dc2dd5faa8af8e23598e15ba,63,27.973313743217773,0.2603305785123967
0x7e6a90d145ba102c09c83fdc8d7df84f8d1d818a,76,27.942994557029966,0.4810126582278481
0x87d411bb593218f43b1c76278769a0f5d1b740f4,121,27.939209897194193,1.3595505617977528
0xccf895ce19207d323e976d49bd9bc42833c5246c,113,27.93916656545985,1.4868421052631575
0x516fa92e3a99e354bd3789644f299964cb98dafd,331,27.923451382914443,9.457142857142857
0x8be5a2df6488b0937299d27f092716f4a9ab2fd8,111,27.895064685236477,0.8809523809523809
0x433d6e1793f7b80e9bec48f3222df8ac4d60b79f,123,27.837612273439802,1.4302325581395343
0x452fcd9f73a5f09f6b6be34b708e4c2b7d8fc46b,154,27.769289908936074,1.9250000000000005
0xad0e75ebf186f49d8fb39ac775a63b08422cae23,82,27.757431277927274,4.555555555555556
0x0187c9a182736ba18b44ee8134ee438374cf87dc,264,27.74810684309957,2.0952380952380953
0x60427362fa98f9fcb70e71516739e25c9f586eef,212,27.719738132283407,7.0666666666666655
0x90c09bc740f70aa7fed12f4cb3dc9934345aafe3,37,27.68954434592327,0.7254901960784315
0x8f4b13261e0cd1da8403407cb45f65e616b6c8cd,113,27.6736249111386,0.8625954198473281
0xd932b57c2a2a019c5b5924b86134faf51280f956,562,27.66477298672788,3.0710382513661223
0x18495c66001534504e56c1e242b74a8c1ac73e9d,205,27.616285311146267,4.555555555555554
0x1348fd07b7ab26275b37443d748c569a02387974,44,27.609871725750057,3.1428571428571423
0x5b10229add9d8340d414246b0c9ab5784fcfb7fb,32,27.571428571428577,0.8205128205128205
0x2fa510caf46f88ae7cab8daec696abbc299f8d20,66,27.475341244986517,1.7368421052631575
0x44fcb959d79db24381e1c6e4e565ba1f73c38796,278,27.45624232750334,8.176470588235293
0x3de94c2ed08ab3e0e8d3abb4e1638c3134693d42,104,27.449461069878968,2.260869565217391
0xc529fd4e02f2872455e49931381761483297aac5,85,27.39908820000368,0.7264957264957265
0x15a33852846b4762d71a62928aa7c64d8aac8544,247,27.39526184230516,1.4195402298850563
0xe39380f88bc159ca2eb1027aac503a0a9c68e12c,37,27.391148325358856,1.2758620689655173
0xea85ccd2a311e579167ae0406d9f3302a358db06,176,27.3867604659328,3.1428571428571423
0xf596390369b6bbcf484d3c52faa52df016d02702,274,27.363537502768807,3.7027027027027017
0x669a8cdce1eaddf94456be50348188b29c03b53c,58,27.3517695503111,2.230769230769231
0xebfb3b263f11bb1a9d6b14cade9a5e6c8ea4e07c,67,27.350654769792232,1.522727272727273
0x720bf57f67b6b00b97cbd9d967a0af2427352435,180,27.343307044713622,0.8571428571428569
0xbaea3cf94abd0d6e0f029ef5b0e54e9424a72985,76,27.336881816395817,1.52
0x976baa9f3b7b332efbb4fa87666b22065ded62e0,477,27.2416829001498,2.8392857142857144
0x902735dfb5411c1ac068153886a526c61385ee88,163,27.235591853441193,2.0897435897435903
0x97e7a32139c892c0f0ee9d5280c0f979f0b491d0,41,27.218529832719515,0.7735849056603773
0x25301c5628758ec172afb64184b89ed5f870d865,157,27.17292049210836,3.7380952380952395
0xe4610a0bc7e70a1fe0ba711cf2f82fec468d022c,124,27.157485913538366,5.391304347826086
0x2444fc3dcac0cd57f0596bd390ca92c5af64a34e,333,27.15116801885085,1.9473684210526316
0x8e80a3c6ca902603b3b76b44a2c608d9da0fd083,45,27.089954601684713,0.7142857142857142
0x9a5d16e62d0e95348ec940504c98a331bd7b8338,127,27.08508820975912,3.0238095238095237
0x9029fe73ec360fa66c505f112949f0979e27cb37,27,27.0,0.4426229508196721
0x18daef405ebd1dfc025e2d1fd40f9b1f37ec036d,27,27.0,3.375
0x9023ef16968ffea318838a223ef2a79bd9f99f88,27,27.0,0.23275862068965517
0x656fa107c049ed3fe7ec16d1f2b2919e791ffd53,27,27.0,0.32142857142857145
0xff15f9297ade8aea8faf49d00c05655e707d490b,50,26.96,3.125
0x7c6553933a471b43ce3a76a02245c5162c82522c,202,26.951342688349076,3.6071428571428568
0x8fbdf696fad561cd053793fba5c543274f8449cc,142,26.948267573150062,0.5482625482625483
0x66ff8f288c413e61c8ee807088ce301c03076e6e,143,26.89702593931158,4.612903225806448
0x42daacea431993d938bfeb85eb73e3537c498a56,661,26.857183224503654,2.522900763358782
0x3f304c6721f35ff9af00fd32650c8e0a982180ab,227,26.814056080112735,4.45098039215686
0x755e726705d78965b53982231e438034e9cd6e92,30,26.80584304216689,0.6818181818181818
0x1a8a81651582f74b283a6f46bec63394cd01572b,48,26.79382796715138,0.39024390243902446
0x2c3244f7761540e41859d9a446b489b08a85a058,86,26.759686630576635,0.7413793103448277
0x89f80b800da2e6b331ca77fa6fc268060c9a86f9,49,26.741312298795975,0.9607843137254902
0x10d33d6c42dbba8f1c95a3753c7e417653e3be56,513,26.72507302601288,12.824999999999996
0xfebda74d254c424b6b404c6bcaee62d2ce89aa7c,37,26.722400927515498,1.608695652173913
0x0998fc77b101e4c538f57bc7616c5ecd77deab5a,135,26.70802204035778,1.9014084507042255
0xa184c07201b6e3c18013fa6b3f9c76a7a61c4fc7,59,26.669016017601592,0.5900000000000001
0x787e6704b97c28e41d980859a67ca580bc78e264,128,26.628156782970823,0.9343065693430658
0x4a8065df0140ad7079604d2aca3e4d8f301d6767,274,26.599462161738543,2.3826086956521744
0x7090679caa03809b888c0c9af54a8ff286bc6783,113,26.594751089520827,2.215686274509803
0x0dd399a7ed92283e4983c2974fe377070d67f4eb,144,26.535714175651776,2.086956521739131
0x4cc64283e72a7ea3ced8555631a0de7eef7e5113,42,26.510351402166222,2.625
0x9760f458db0a9ffabc0012141e1195ddf01570a0,122,26.50328249133016,0.2629310344827587
0x55c09b12b36005c22056ce1c430374d544f30a28,49,26.49823488975704,1.4000000000000001
0xdd5dd52a4f9fce8151f713566bd592c89d1d25fd,35,26.48799109273103,3.1818181818181817
0x34b6456a4f8097807d2b38144537ca0a34a700b2,93,26.47123009970626,2.325
0x47d5c9d754bbf5f8cfecc353f3ca4189b68c0f9f,101,26.44923769557989,4.208333333333333
0x24242b1cef234ca9814692271c07bf9591688cd4,30,26.445578231292515,0.5454545454545455
0xe5d4924413ae59ae717358526bbe11bb4a5d76b9,46,26.408713069707588,0.4600000000000001
0xde8b9f7e37077937e1996d9c858016a826b866c2,698,26.408398063089685,3.6544502617801067
0xdfb9f574de77d737fe796a67c659caa948d2895a,33,26.399999999999995,3.666666666666667
0xcf8fd84b9074fc741e8b797009284f1361016f6c,140,26.38820354478481,4.0
0x9152cdea66c12e79eeb95313a09cc4f7ee180f3e,51,26.376242446524905,3.1875
0xcfc65ebdcd6b90b9036913971f963e8d9d83f37b,119,26.361204792882976,1.2268041237113403
0x9983514a82ae0c8916fa049ee1ede155c91889e7,280,26.318465771384943,6.222222222222222
0x1b3f7964929dae299f194d46b7386b0df8f10db3,50,26.317202593047835,1.388888888888889
0xcbb86db2cc5665d953ac14bdac183f67b797409c,57,26.309421573952303,0.6627906976744187
0xb37b23ec836d7a92db75a9f0ccd634202bb77805,45,26.304442300321398,2.8125
0x2eea411e3e73e50141beb3cac413fbae5d5b7efb,228,26.275293087151372,2.561797752808989
0xe9ad6041bfd863415fd483bc2471db2dfd065a0b,53,26.251729750559328,0.6235294117647059
0xc6eee2be383dcbdefe540c078ea28fd9affdccfc,237,26.237323724004995,7.9
0x549c262d21164b57376704813875d5bc558e5dab,254,26.188859601299406,1.5974842767295596
0xfd8a935e605dc22eee71c98a4132f48da9a6dc84,133,26.180299633897082,3.8000000000000003
0x5053aed12dc595c334def6c25a6cfd72c1a7f375,217,26.170234945012783,2.5833333333333344
0x3e35f8891c1c4a71473ec1b6213f123b00f7737d,143,26.14779732301988,2.344262295081967
0xbb43ad94df990fa4983a8808e88d8d01cc64c0ea,111,26.14065930572319,0.9406779661016952
0xb1ef4840213e387e5cebcf5472d88fe9c2775dfa,92,26.100973618615765,1.1219512195121952
0xeb428fa0ff5a3a097fabaff0709b932ffd0b0936,114,26.05278328509365,6.7058823529411775
0x6b57844faf88db2199e90f81d7e250b3f516cc4b,27,26.044690090801424,0.7297297297297298
0x80d64bec34b0bb27cbc8de863c31d8f3ad0ae249,26,26.0,0.5909090909090908
0x08077908f50ec43bab0cbeefd898d6cb5b1a5a9c,26,26.0,0.7878787878787878
0xbfe2a4c010dd3b352b77a18a58b654524aa456f2,26,26.0,0.21666666666666665
0x9f3f893ad0ae112c9c579c9fab4030bdffbca04e,26,26.0,0.3823529411764706
0x9ed40f89f2201af94d498b60d3420122c9962de4,110,25.978061029633945,0.5612244897959182
0xb66c25d27fc323b12986861a443c0ab3554ebd34,90,25.977777255224936,6.9230769230769225
0xbb1e202cf35eeec9743568f5b00708c823f7a7ab,152,25.910065648581913,0.5527272727272727
0x92cc17c86ebf30cb1d80c6c7ba497f002e623647,125,25.90458757701566,0.8223684210526314
0x1df8acdee8ec275abe1c25bece73b8b310a44c62,80,25.8932227634691,0.9523809523809523
0xc0f4f18aa3a60e0032e928b907b642e2f6ba63d0,86,25.887322551077467,3.5833333333333335
0x193a976e5b3ff43f08ced28bfe6a27dd09d019b5,57,25.87682822587709,0.6404494382022472
0x3e25dac1092031116e2a7d59953dcec2824a6c6a,221,25.87200722125298,3.112676056338028
0x40e66a30451e58ac77164cf9a1bc40a3138f6295,40,25.846153846153843,0.5797101449275363
0x3b2cf0aeafca116b1bb5ad806c3def1fee4036d7,105,25.845794746446877,2.3333333333333335
0xc6306b5624957614323db2d213a20c6869f4dfc2,671,25.836955372542253,10.16666666666666
0x95deb63b5d3c9a193349a97e3d55b75e77b7e138,339,25.78401508550254,0.7995283018867924
0x1d34d0fd5132e4eb8b07d829198752afb6b4db81,84,25.76960751567743,2.1
0x718d949393de86ef724cb5696e408a389d63201a,160,25.707588974899302,1.9277108433734942
0x00167777e0daf9dc2d3a76195ab56e857ec67ab2,87,25.696928703082772,0.8613861386138615
0xa1c70d4bde72c797941ca92171a0bd63798f50a1,60,25.688331757556597,3.5294117647058822
0x2bdaf977f02001cadeed3479f946cf1d13b09a60,83,25.66901741491633,0.7345132743362832
0x3f4cea489b2b05d15d0801d11bea562d28f20159,36,25.65095194609577,5.999999999999999
0xe6ea859452c9224d48772699687935c6901d1300,77,25.619437418641912,1.7906976744186043
0x9a13fe09af08a15d066e31048cedd0c778080c30,483,25.61729968560385,3.4748201438848954
0xe4783822da6a4e8b19ab82bbb69cbf0453a88723,135,25.608535092517045,4.21875
0xc8e629cf66080e1ff0060368059ad7f5bd86782e,565,25.60335747987681,5.94736842105263
0x9baf267a1929378ff0d7dd136b3c903916c34a0c,34,25.59660210669385,1.307692307692308
0xd0daddf983fce88bef3f10fc12280d0f0cd1208c,33,25.57544188078189,0.375
0x17526dd2955c6d7b4450bf066d196d7001e70804,175,25.547731871983096,2.3648648648648645
0x8c56766265c7a21b576f5ec1f1f89423b320f0af,272,25.539966955604594,2.542056074766355
0x8479069f9fd4457a17a1de41522c0c756add9094,34,25.53846153846154,0.6800000000000002
0x8f2b13021dc3691b020a1f503928d2e8a6427e33,48,25.530614664485995,1.411764705882353
0x7631746b3009c1d0b710d63a226efb0c7fcaef47,95,25.522238706635676,0.9793814432989693
0x18c6a47aca1c6a237e53ed2fc3a8fb392c97169b,1086,25.511426137107694,1.5382436260623207
0xad8d22b89e55490e72bb5b06971f47c4b329e8b2,301,25.506248949627903,0.7099056603773585
0x6e336d3cb91f3e9f04a2643b456883a0998bda93,34,25.488175665922782,1.307692307692308
0x51f9835fcc444d7b2ee4582ca5791a657c419b97,105,25.448520852107976,0.7608695652173914
0xb80593c4c50c4a4fd5d6f62c1edf066bf52245b7,28,25.414253048780488,5.6
0xdbc30d47297b5360f5fb386e5791b6ca75ba54a9,111,25.366368417188767,0.5285714285714285
0x05a2a4f09acb75a1434ff49e3a6bdd25111b899c,98,25.361398789242674,1.4411764705882353
0xd7c358434d82046616e9a15045f6e36583ea6069,51,25.296759764048925,0.8360655737704918
0xf585fa336f58518c729e4ea0441293af0f169194,142,25.259355535653825,1.6321839080459764
0x5c6cb98ce5ea477bea56e10c5295f2ce6db491de,148,25.231001501964194,2.8461538461538454
0xa61141d543a9641fc7820f1a9950468b05fb8f19,36,25.22018348623853,0.7659574468085105
0xf68d2baa7c38feb6ac8a7eccae87195364887799,62,25.20164201750912,2.9523809523809526
0x5c084a311d5fd3211546810d38f21a20bc2d9178,331,25.19530478305904,1.4145299145299148
0x010d7eafcec7589832aca1170aeb23d21951d396,91,25.17741436355679,0.8834951456310677
0x53562e8ecee54356dc89ad263a444528b34d6c80,143,25.16759190185585,2.553571428571428
0x0c6f0e3250b334ca867c02f0aa4cde95f02471d1,401,25.09271059826862,1.0388601036269427
0xed16ea76128e4b6a33bff3358a1813865b6a0b23,189,25.072620216950643,3.258620689655172
0x5878e1dc19948cc5b204d504387e78de98458682,32,25.04526285016404,0.9142857142857145
0x7ef61cacd0c785eacdfe17649d1c5bcba676a858,434,25.041811100055977,0.5117924528301886
0x10ac96adabc52de2909da2b1b3cb6821830449ba,52,25.026772761022386,1.4857142857142855
0x5757fe6999228e1c60461d7c128f700571b960db,25,25.0,0.7352941176470589
0x9a1390157110310eeaabde76abecf038c88f3ce0,25,25.0,1.3157894736842104
0xf2587938c3e0ee9ee35b92db77ec674d7440de3f,25,25.0,0.43103448275862066
0xc5e615b39de5e528458094d476fd6708c2793e4a,466,24.978916722366282,3.236111111111109
0x0afd3ee70efc71ea964b17e9a6d9d6230b570dce,32,24.969696969696972,1.1034482758620692
0xc8af67c1b5e8ddddb4551afb011bfa907b0cc22b,98,24.965444269694768,1.96
0x8889ebb11295f456541901f50bcb5f382047caac,158,24.965047920808566,1.4495412844036697
0xdca043d1aa8061d6577b361de32f6ae552b30339,192,24.955315185000888,1.3617021276595742
0x194b5c947a33a8b80000513e9591e6a14ffe38c3,109,24.93173324926496,1.8166666666666664
0xf581e5c88264b749233c23f6cc1c474a7fa29679,74,24.895498694038537,0.9367088607594938
0x5ebcb20bdea4364b3c127e919192f3734e44c132,314,24.88277548252784,3.783132530120481
0xc10b93574f6966035074a77b314c2a3a565e2423,99,24.880535287974784,1.0102040816326532
0xe9581fb58eb6fdcbd45fcba793149bab6b0e0c4b,97,24.878279212976988,1.227848101265823
0xf6fa6feb67ab2159c0e13b943b084a761f332acf,140,24.84000822504617,1.5555555555555554
0xc3743f58823e352f27b2dd0465f36ad71a83662a,147,24.82675885945305,1.3999999999999997
0x858c8349e9f1d6da491c08aaf91ddc9b10f7da16,279,24.823195760832252,3.244186046511629
0xebbbbb20f4546a279bdb5b7693f7120a43482e51,57,24.80753776399161,0.15877437325905291
0x52d6de58ea53a6330009e789d4036eb6c4b2d748,31,24.799556335504832,2.214285714285714
0x520d9567cd51a1ff7babb9139ecc63d8923c3252,154,24.71340689648128,2.264705882352941
0x84c55a056efa8334c4704e1c6e698243e57d9841,481,24.705167203608035,4.95876288659794
0x94b08f4daf6b0b1501fe4297280ec99412f66030,135,24.70419141369682,1.1065573770491803
0xb55d9b50ac5748bd9377757a0c6d463c771ca813,186,24.648090215133784,2.3250000000000006
0x236fb6696dff60750dbe6fd4018feee6b2672f47,113,24.596578784123167,8.071428571428568
0x6f96a08d5ccfe4c9712670dc17a0118441cc621d,178,24.557422181819277,1.459016393442623
0x79ac084d5a8e07043082b5629dfa6e194dab0f57,117,24.547945568448238,0.9140625
0x294e95f87a98ed8cf77f520b2321cdce5bbcb497,211,24.537779913822398,1.9009009009009006
0x707a2f2bdceb1df13a4b41db735d508e5a0e1892,28,24.51641866330391,0.2
0xfe420d085d0ca67aabf3d8a2e369202e34058448,88,24.463010723240018,4.888888888888889
0x359d962c64f89d3bfb122d526384e3b612b97ddf,34,24.425138306494237,1.36
0xb3af48d951f16425d2fa5a8147ae255ed426f54d,167,24.422494479654482,1.8351648351648344
0x539fdbe326d64b72f556be591507ceccd21838a3,38,24.35773489435576,0.5066666666666666
0x490a4fdc7a1a35b5c2c3e9418dce793fce027bb2,188,24.35594709664352,2.5753424657534247
0x91bd20b6d7a9dcd7931471c4a328ecfbfaf9795f,51,24.315218673002313,1.7586206896551726
0x32da8f4c875d102757a2de206a9e54529bdd3852,28,24.297142857142855,1.1666666666666667
0x5cf6e510e0c123e1e839376f8ea1900bb9b9a6c1,38,24.295654210741432,0.2567567567567568
0xcaa5872c7b8fe08c4cbc9bf8f70c446b3db23d61,64,24.265451266759197,0.28444444444444444
0xae1a641d4c0270b7a85959d6f6495a721deb1be7,80,24.25512474668504,1.6666666666666667
0x16eb74045e08e64d8bce44fb318a720a5411ebe3,144,24.23842647570526,2.4
0x84ead5e4ab1008ec9d1f22201de6f2f94dcf96b3,38,24.222350738207897,1.4615384615384617
0x98258bd28ade46efddc820e06f2a7b13a7ed8ca4,26,24.210144927536234,1.368421052631579
0xeaaf3cbf36bdc39bf669801e51a011c3a1656da1,220,24.192638490802352,3.728813559322035
0xeb6bc3940c9fe8d7a90baeb168f64f2fecd9a5ce,115,24.175230857488522,0.32485875706214695
0xa97ab7a18133a13febeb33dc661cf5bf3a2eebe1,76,24.154644655625884,0.926829268292683
0x5fae9d4b591f213b3ba75287f2cfac0883d17f7a,34,24.150117533620374,0.7555555555555554
0x18d2b9b37b576b8f1a04d7d909c2efc991bcf52e,87,24.140395091276197,3.0000000000000004
0x938497fc61d9b9a6bfbf26961cea801d196ee03c,28,24.107466993999537,0.2014388489208633
0x23294ff73b75017d5199de1d99dee2c5cd023028,149,24.06961566120557,0.9197530864197528
0x6d0998e0513a739d1af438e35fe33b4dad258920,263,24.057631247761186,1.3487179487179484
0xaa27aa033f4fa65cfd8564f16d3a25fe0f0665ac,33,24.014595951555084,3.0
0xe5e2a6e4dabbe387edfe623965444d4889e25700,26,24.01298701298701,0.2549019607843137
0x261b89e16244fa9a1288e75d06544992a7d63768,45,24.003782064936935,2.045454545454546
0x8fb6589168979f1b484d3500c36dcd97530f367b,24,24.0,0.33802816901408456
0x803de226d9cc88e2f60907cbb92e77dda2953033,24,24.0,0.14906832298136644
0x8aa28baa4bbd123bdf890271fb752ef4a0746925,24,24.0,1.714285714285714
0x38039da6bc26c101316af426cbf7f43834957c46,46,23.99509177759685,1.9166666666666665
0xb6c47a3a5c157d6ca400b22f32a65089334a1aab,41,23.982048193982646,1.8636363636363638
0x5281ff3fa12221799782b7a40046f392c83f7bcd,111,23.967638209369202,1.3058823529411765
0x096234723ed2ba030a26814b46397e684278aff3,43,23.95139468193823,0.5584415584415585
0x7b592da6f22eebd9616e53d219058a4d7e9b2678,75,23.94015323571311,0.7731958762886597
0x954ed8a1a74b3860e3588427be41cc180596dda4,83,23.927883894723564,2.3055555555555562
0x51fd6600845f0449e1c98b15ab9c7bcc34196d5a,330,23.92668649756069,8.461538461538465
0x61ffd40b6c912e1b8968cf1a026eaa8bff12f74e,49,23.896231698741676,1.6333333333333333
0xe97125f48d54a026ca5753a9082eda363db349a5,96,23.877204067702145,6.399999999999999
0x8f63a07b390410e59b92230c7a11c9371f43b8bd,27,23.85549132947977,0.3970588235294118
0x8eea1d4c3c6d29c2e2b312fb0e7d4c81af87dfde,88,23.84972669567698,1.1891891891891893
0xfc126db15dcb6ed254a4090d896ebd6b04b21f7c,67,23.84893167148621,1.1754385964912282
0xfb5a4c5e5e922e274410e9e4d280ff6c16ff1072,173,23.832759800576184,4.435897435897438
0x07f8d5d87f762f058e63d176fceb8747d6a7e721,48,23.78743363982347,9.600000000000001
