_label,n,mean_evt_cnt,mean_active_days,mean_cp_distinct,mean_entropy,mean_fwd30_evt,mean_fwd30_new_cp,model
11,86,1.0,1.0,1.0,0.0,0.627906976744186,0.16279069767441862,full_asof__hdbscan
12,325,9.264615384615384,7.326153846153846,7.821538461538461,2.481367267065202,9.24,0.5169230769230769,full_asof__hdbscan
13,3217,46.540254895865715,14.815355921666148,23.906745414982904,3.6679649415997404,11.066521603978861,3.4423375815977617,full_asof__hdbscan
14,61,2.6721311475409837,1.0,2.4262295081967213,1.218649428322277,2.1147540983606556,0.9344262295081968,full_asof__hdbscan
15,332,1.0030120481927711,1.0,1.0,0.0,0.5783132530120482,0.3644578313253012,full_asof__hdbscan
16,144,1.0069444444444444,1.0,1.0,0.0,0.6111111111111112,0.2847222222222222,full_asof__hdbscan
17,87,2.0,1.0,2.0,1.0,1.1149425287356323,0.5057471264367817,full_asof__hdbscan
18,80,3.5125,1.1,2.9,1.4615587812769486,1.1875,0.5125,full_asof__hdbscan
-1,8410,172.6667063020214,17.96242568370987,48.86195005945303,3.370303620802836,19.49809750297265,6.731391200951249,full_asof__hdbscan
0,164,68.27439024390245,19.420731707317074,26.28048780487805,3.6877094264352834,11.536585365853659,4.371951219512195,full_asof__hdbscan
1,632,660.8655063291139,53.75158227848101,233.28955696202533,5.72264171857426,81.84335443037975,37.039556962025316,full_asof__hdbscan
2,4029,162.43410275502606,30.3879374534624,67.88582774882104,4.528559845513384,25.913874410523704,9.963762720277984,full_asof__hdbscan
3,400,1.3475,1.205,1.2925,0.2699531253793747,0.4825,0.265,full_asof__hdbscan
4,475,1.1894736842105262,1.0063157894736843,1.0042105263157894,0.003473731413996535,1.2442105263157894,0.3178947368421053,full_asof__hdbscan
5,161,2.0559006211180124,1.950310559006211,1.6956521739130435,0.689014466914019,2.515527950310559,0.7267080745341615,full_asof__hdbscan
6,325,9.264615384615384,7.326153846153846,7.821538461538461,2.481367267065202,9.24,0.5169230769230769,full_asof__hdbscan
7,3217,46.540254895865715,14.815355921666148,23.906745414982904,3.6679649415997404,11.066521603978861,3.4423375815977617,full_asof__hdbscan
8,230,2.8,1.0608695652173914,2.4130434782608696,1.1952331245530414,1.0913043478260869,0.45652173913043476,full_asof__hdbscan
9,332,1.0030120481927711,1.0,1.0,0.0,0.5783132530120482,0.3644578313253012,full_asof__hdbscan
